CUSTOMER_INCOME_LEVEL,YEAR,CUSTOMER_AGE_GROUP,PRIVATE,DEPARTMENT,CLASS,VAR_CM,ORDER_BY,X_AXIS,VAR_SP,NATIONAL
5,2008,25-34,34690.7,all,all,country,1,Bulgaria,sales,1581.74
5,2008,25-34,17380.22,all,all,country,1,France,sales,3388.54
5,2008,25-34,30098.42,all,all,country,1,Germany,sales,4355.77
5,2008,25-34,3159.98,all,all,country,1,Greece,sales,1086.01
5,2008,25-34,527.6,all,all,country,1,Luxembourg,sales,606.37
5,2007,all,715.0,FRESH FOOD,PRODUCE,country,1,Poland,profit,1130.85
5,2007,all,1004.03,FRESH FOOD,PRODUCE,country,1,Portugal,profit,1961.3799999999999
5,2007,all,1495.8200000000002,FRESH FOOD,PRODUCE,country,1,Spain,profit,2340.14
5,2008,all,8822.93,DRY FOOD,all,month,8,Aug,sales,2419.31
5,2008,all,5891.3,DRY FOOD,all,month,9,Sep,sales,2305.2599999999998
5,2008,all,6935.33,DRY FOOD,all,month,10,Oct,sales,2928.13
5,2008,all,7192.43,DRY FOOD,all,month,11,Nov,sales,3754.32
5,2008,all,2915.0,DRY FOOD,all,month,12,Dec,sales,1119.48
5,2008,all,1473.99,FRESH FOOD,all,month,1,Jan,sales,3370.0
5,2008,all,1584.5900000000001,FRESH FOOD,all,month,2,Feb,sales,4468.47
5,2008,all,1241.5700000000002,FRESH FOOD,all,month,3,Mar,sales,3875.7
5,2008,all,730.52,FRESH FOOD,all,month,4,Apr,sales,4231.400000000001
5,2008,all,719.4300000000001,FRESH FOOD,all,month,5,May,sales,4707.83
5,2008,all,761.54,FRESH FOOD,all,month,6,Jun,sales,3412.09
5,2008,all,1094.46,FRESH FOOD,all,month,7,Jul,sales,3450.2200000000003
5,2008,all,1478.0100000000002,FRESH FOOD,all,month,8,Aug,sales,3869.48
5,2008,all,1079.0,FRESH FOOD,all,month,9,Sep,sales,3857.16
5,2008,all,1337.57,FRESH FOOD,all,month,10,Oct,sales,4075.1099999999997
5,2008,all,4702.07,DRY FOOD,all,month,7,Jul,sales,2002.0
5,2008,all,1555.33,FRESH FOOD,all,month,11,Nov,sales,5075.75
5,2008,all,5667.700000000001,DRY FOOD,all,month,6,Jun,sales,2684.89
5,2008,all,5824.969999999999,DRY FOOD,all,month,4,Apr,sales,2736.0699999999997
5,2007,all,119.17,FRESH FOOD,all,month,1,Jan,sales,388.46000000000004
5,2007,all,375.62,FRESH FOOD,all,month,2,Feb,sales,1330.56
5,2007,all,528.4000000000001,FRESH FOOD,all,month,3,Mar,sales,2628.92
5,2007,all,808.52,FRESH FOOD,all,month,4,Apr,sales,3361.63
5,2007,all,929.8799999999999,FRESH FOOD,all,month,5,May,sales,4434.16
5,2007,all,462.59,FRESH FOOD,all,month,6,Jun,sales,2902.37
5,2007,all,901.04,FRESH FOOD,all,month,7,Jul,sales,3398.9500000000003
5,2007,all,1483.8600000000001,FRESH FOOD,all,month,8,Aug,sales,3692.52
5,2007,all,999.5799999999999,FRESH FOOD,all,month,9,Sep,sales,2806.14
5,2007,all,1011.1,FRESH FOOD,all,month,10,Oct,sales,3616.13
5,2007,all,1539.42,FRESH FOOD,all,month,11,Nov,sales,4744.27
5,2007,all,1233.94,FRESH FOOD,all,month,12,Dec,sales,3659.15
5,2008,all,5678.24,DRY FOOD,all,month,1,Jan,sales,2681.79
5,2008,all,6769.74,DRY FOOD,all,month,2,Feb,sales,2826.01
5,2008,all,5078.13,DRY FOOD,all,month,3,Mar,sales,2717.2200000000003
5,2008,all,6271.89,DRY FOOD,all,month,5,May,sales,2698.16
5,2008,all,535.51,FRESH FOOD,all,month,12,Dec,sales,1852.33
5,2007,25-34,19252.37,DRY FOOD,GROCERY,all,0,all,sales,13315.28
5,2007,35-44,26109.32,DRY FOOD,GROCERY,all,0,all,sales,7763.93
5,2008,all,1443.62,FRESH FOOD,PRODUCE,country,1,Belgium,profit,2590.16
5,2008,all,4651.639999999999,DRY FOOD,GROCERY,country,1,Sweden,profit,1792.51
5,2008,all,10378.25,DRY FOOD,GROCERY,country,1,Spain,profit,4066.17
5,2008,all,6627.2300000000005,DRY FOOD,GROCERY,country,1,Portugal,profit,2548.38
5,2008,all,4110.12,DRY FOOD,GROCERY,country,1,Poland,profit,1910.57
5,2008,all,1893.61,DRY FOOD,GROCERY,country,1,Norway,profit,676.97
5,2008,all,4857.32,DRY FOOD,GROCERY,country,1,Netherlands,profit,1215.8600000000001
5,2008,all,850.8299999999999,DRY FOOD,GROCERY,country,1,Luxembourg,profit,219.26
5,2008,all,8135.41,DRY FOOD,GROCERY,country,1,Lithuania,profit,2505.1
5,2008,all,1618.98,DRY FOOD,GROCERY,country,1,Greece,profit,548.73
5,2008,all,8148.0,DRY FOOD,GROCERY,country,1,Germany,profit,3274.58
5,2008,all,6346.69,DRY FOOD,GROCERY,country,1,France,profit,2359.23
5,2008,all,3454.52,DRY FOOD,GROCERY,country,1,Bulgaria,profit,1151.28
5,2008,all,7921.67,DRY FOOD,GROCERY,country,1,Belgium,profit,2876.63
5,2007,all,917.9,FRESH FOOD,PRODUCE,country,1,Sweden,profit,1446.3
5,2008,all,641.72,FRESH FOOD,PRODUCE,country,1,Bulgaria,profit,1763.26
5,2008,all,1269.32,FRESH FOOD,PRODUCE,country,1,France,profit,2226.78
5,2008,all,1651.1,FRESH FOOD,PRODUCE,country,1,Germany,profit,3039.06
5,2008,all,279.64,FRESH FOOD,PRODUCE,country,1,Greece,profit,626.87
5,2007,35-44,6642.09,FRESH FOOD,PRODUCE,all,0,all,sales,3292.71
5,2007,45-54,15782.77,DRY FOOD,GROCERY,all,0,all,sales,4385.58
5,2007,45-54,3751.0299999999997,FRESH FOOD,PRODUCE,all,0,all,sales,9172.23
5,2008,25-34,23377.47,DRY FOOD,GROCERY,all,0,all,sales,12520.5
5,2008,35-44,29512.23,DRY FOOD,GROCERY,all,0,all,sales,8405.12
5,2008,35-44,9059.01,FRESH FOOD,PRODUCE,all,0,all,sales,4212.04
5,2008,45-54,18860.03,DRY FOOD,GROCERY,all,0,all,sales,5246.7300000000005
5,2008,35-44,5617.6,all,all,country,1,Spain,sales,1916.54
5,2008,45-54,4532.51,FRESH FOOD,PRODUCE,all,0,all,sales,14242.42
5,2008,all,1827.24,FRESH FOOD,PRODUCE,country,1,Spain,profit,3293.64
5,2008,all,1379.35,FRESH FOOD,PRODUCE,country,1,Portugal,profit,2822.79
5,2008,all,925.3399999999999,FRESH FOOD,PRODUCE,country,1,Poland,profit,1585.22
5,2008,all,402.95000000000005,FRESH FOOD,PRODUCE,country,1,Norway,profit,773.61
5,2008,all,809.78,FRESH FOOD,PRODUCE,country,1,Netherlands,profit,1714.26
5,2008,all,171.53,FRESH FOOD,PRODUCE,country,1,Luxembourg,profit,274.27
5,2008,all,1270.01,FRESH FOOD,PRODUCE,country,1,Lithuania,profit,2221.68
5,2008,all,989.4499999999999,FRESH FOOD,PRODUCE,country,1,Sweden,profit,2011.3299999999997
5,2008,35-44,2863.64,all,all,country,1,Sweden,sales,976.01
5,2008,45-54,2859.95,all,all,country,1,Belgium,sales,2407.48
5,2007,all,528.4000000000001,FRESH FOOD,PRODUCE,month,3,Mar,sales,1448.09
5,2008,45-54,1301.51,DRY FOOD,GROCERY,month,7,Jul,sales,340.51
5,2008,45-54,1516.54,DRY FOOD,GROCERY,month,6,Jun,sales,450.64
5,2008,45-54,1670.6399999999999,DRY FOOD,GROCERY,month,5,May,sales,701.65
5,2008,45-54,1550.19,DRY FOOD,GROCERY,month,4,Apr,sales,322.18
5,2008,45-54,1350.34,DRY FOOD,GROCERY,month,3,Mar,sales,431.07
5,2008,45-54,1796.9099999999999,DRY FOOD,GROCERY,month,2,Feb,sales,415.46
5,2008,45-54,1464.94,DRY FOOD,GROCERY,month,1,Jan,sales,407.58
5,2008,35-44,362.11,FRESH FOOD,PRODUCE,month,12,Dec,sales,166.51
5,2008,35-44,1045.52,FRESH FOOD,PRODUCE,month,11,Nov,sales,445.18
5,2008,35-44,941.52,FRESH FOOD,PRODUCE,month,10,Oct,sales,427.26
5,2008,35-44,732.33,FRESH FOOD,PRODUCE,month,9,Sep,sales,344.74
5,2008,35-44,1032.6100000000001,FRESH FOOD,PRODUCE,month,8,Aug,sales,329.38
5,2008,35-44,678.8100000000001,FRESH FOOD,PRODUCE,month,7,Jul,sales,322.81
5,2008,35-44,445.04,FRESH FOOD,PRODUCE,month,6,Jun,sales,312.15000000000003
5,2008,35-44,298.74,FRESH FOOD,PRODUCE,month,5,May,sales,397.07
5,2008,45-54,2309.58,DRY FOOD,GROCERY,month,8,Aug,sales,405.42
5,2007,all,61144.46,DRY FOOD,GROCERY,all,0,all,sales,25464.79
5,2008,45-54,1540.7,DRY FOOD,GROCERY,month,9,Sep,sales,471.52
5,2008,45-54,1857.01,DRY FOOD,GROCERY,month,11,Nov,sales,717.97
5,2008,35-44,4034.21,all,all,month,11,Nov,sales,1491.6
5,2008,35-44,3851.31,all,all,month,10,Oct,sales,1387.88
5,2008,35-44,3047.64,all,all,month,9,Sep,sales,727.86
5,2008,35-44,4747.39,all,all,month,8,Aug,sales,761.4100000000001
5,2008,35-44,2556.82,all,all,month,7,Jul,sales,818.74
5,2008,35-44,2768.86,all,all,month,6,Jun,sales,1401.22
5,2008,35-44,2898.27,all,all,month,5,May,sales,994.03
5,2008,35-44,2795.31,all,all,month,4,Apr,sales,1520.02
5,2008,35-44,2996.29,all,all,month,3,Mar,sales,685.3
5,2008,35-44,3832.82,all,all,month,2,Feb,sales,1399.71
5,2008,35-44,3407.41,all,all,month,1,Jan,sales,1052.47
5,2008,25-34,11777.18,all,all,month,12,Dec,sales,1571.43
5,2008,25-34,27406.66,all,all,month,11,Nov,sales,4230.97
5,2008,25-34,22396.13,all,all,month,10,Oct,sales,3061.87
5,2008,25-34,23139.28,all,all,month,9,Sep,sales,3490.18
5,2008,45-54,1823.09,DRY FOOD,GROCERY,month,10,Oct,sales,403.25
5,2007,all,10393.119999999999,FRESH FOOD,PRODUCE,all,0,all,sales,18553.05
5,2008,all,71749.73,DRY FOOD,GROCERY,all,0,all,sales,26172.350000000002
5,2008,all,13591.52,FRESH FOOD,PRODUCE,all,0,all,sales,25957.480000000003
5,2008,45-54,1577.15,DRY FOOD,GROCERY,country,1,Netherlands,profit,299.32
5,2008,45-54,150.9,DRY FOOD,GROCERY,country,1,Luxembourg,profit,46.37
5,2008,45-54,2415.23,DRY FOOD,GROCERY,country,1,Lithuania,profit,616.95
5,2008,45-54,552.88,DRY FOOD,GROCERY,country,1,Greece,profit,94.55
5,2008,45-54,1757.42,DRY FOOD,GROCERY,country,1,Germany,profit,668.12
5,2008,45-54,1692.18,DRY FOOD,GROCERY,country,1,France,profit,386.92
5,2008,45-54,1038.7,DRY FOOD,GROCERY,country,1,Bulgaria,profit,255.2
5,2008,45-54,2331.67,DRY FOOD,GROCERY,country,1,Belgium,profit,606.97
5,2008,35-44,690.06,FRESH FOOD,PRODUCE,country,1,Sweden,profit,243.03
5,2008,35-44,1164.29,FRESH FOOD,PRODUCE,country,1,Spain,profit,541.47
5,2008,35-44,953.39,FRESH FOOD,PRODUCE,country,1,Portugal,profit,468.71999999999997
5,2008,35-44,585.92,FRESH FOOD,PRODUCE,country,1,Poland,profit,238.01
5,2008,35-44,193.71,FRESH FOOD,PRODUCE,country,1,Norway,profit,126.75
5,2008,35-44,481.44,FRESH FOOD,PRODUCE,country,1,Netherlands,profit,342.83
5,2008,35-44,112.09,FRESH FOOD,PRODUCE,country,1,Luxembourg,profit,60.13
5,2008,45-54,453.71,DRY FOOD,GROCERY,country,1,Norway,profit,123.0
5,2008,45-54,873.79,DRY FOOD,GROCERY,country,1,Poland,profit,324.32
5,2008,45-54,1543.03,DRY FOOD,GROCERY,country,1,Portugal,profit,359.78
5,2008,45-54,2904.47,DRY FOOD,GROCERY,country,1,Spain,profit,845.95
5,2008,35-44,382.42,FRESH FOOD,PRODUCE,month,4,Apr,sales,425.49
5,2008,35-44,951.8000000000001,FRESH FOOD,PRODUCE,month,3,Mar,sales,329.55
5,2008,45-54,299.39,FRESH FOOD,PRODUCE,country,1,Sweden,profit,1150.87
5,2008,45-54,662.95,FRESH FOOD,PRODUCE,country,1,Spain,profit,1781.53
5,2008,45-54,425.96,FRESH FOOD,PRODUCE,country,1,Portugal,profit,1533.6399999999999
5,2008,45-54,339.42,FRESH FOOD,PRODUCE,country,1,Poland,profit,852.97
5,2008,45-54,209.24,FRESH FOOD,PRODUCE,country,1,Norway,profit,483.44
5,2008,35-44,1634.91,all,all,month,12,Dec,sales,376.92
5,2008,45-54,328.34,FRESH FOOD,PRODUCE,country,1,Netherlands,profit,854.17
5,2008,45-54,324.13,FRESH FOOD,PRODUCE,country,1,Lithuania,profit,1092.45
5,2008,45-54,133.04,FRESH FOOD,PRODUCE,country,1,Greece,profit,327.35
5,2008,45-54,552.23,FRESH FOOD,PRODUCE,country,1,Germany,profit,1699.41
5,2008,45-54,407.27,FRESH FOOD,PRODUCE,country,1,France,profit,1266.69
5,2008,45-54,191.31,FRESH FOOD,PRODUCE,country,1,Bulgaria,profit,985.12
5,2008,45-54,417.78,FRESH FOOD,PRODUCE,country,1,Belgium,profit,1487.8799999999999
5,2008,45-54,844.1899999999999,DRY FOOD,GROCERY,country,1,Sweden,profit,414.4
5,2008,45-54,59.44,FRESH FOOD,PRODUCE,country,1,Luxembourg,profit,175.43
5,2007,all,5402.26,DRY FOOD,all,month,12,Dec,sales,3094.97
5,2008,45-54,1874.01,all,all,month,1,Jan,sales,1837.91
5,2008,45-54,1640.11,all,all,month,3,Mar,sales,1824.46
5,2007,all,4721.07,DRY FOOD,GROCERY,country,1,Netherlands,profit,1567.44
5,2007,all,822.45,DRY FOOD,GROCERY,country,1,Luxembourg,profit,263.74
5,2007,all,6243.9,DRY FOOD,GROCERY,country,1,Lithuania,profit,2541.5699999999997
5,2007,all,1201.75,DRY FOOD,GROCERY,country,1,Greece,profit,548.25
5,2007,all,7257.4400000000005,DRY FOOD,GROCERY,country,1,Germany,profit,3261.71
5,2007,all,5182.18,DRY FOOD,GROCERY,country,1,France,profit,2579.41
5,2007,all,1435.1399999999999,DRY FOOD,GROCERY,country,1,Bulgaria,profit,631.2
5,2007,all,7870.380000000001,DRY FOOD,GROCERY,country,1,Belgium,profit,2772.87
5,2008,45-54,173.4,FRESH FOOD,PRODUCE,month,12,Dec,sales,592.9399999999999
5,2008,45-54,509.81,FRESH FOOD,PRODUCE,month,11,Nov,sales,1679.67
5,2008,45-54,396.05,FRESH FOOD,PRODUCE,month,10,Oct,sales,1453.51
5,2008,45-54,346.67,FRESH FOOD,PRODUCE,month,9,Sep,sales,961.39
5,2008,45-54,445.4,FRESH FOOD,PRODUCE,month,8,Aug,sales,974.94
5,2008,45-54,415.65,FRESH FOOD,PRODUCE,month,7,Jul,sales,672.13
5,2008,45-54,316.5,FRESH FOOD,PRODUCE,month,6,Jun,sales,1097.7
5,2007,all,1901.15,DRY FOOD,GROCERY,country,1,Norway,profit,691.79
5,2008,45-54,420.69,FRESH FOOD,PRODUCE,month,5,May,sales,1709.82
5,2007,all,3401.31,DRY FOOD,GROCERY,country,1,Poland,profit,1746.23
5,2007,all,8870.16,DRY FOOD,GROCERY,country,1,Spain,profit,3717.02
5,2008,45-54,2184.42,all,all,country,1,France,sales,1962.49
5,2008,45-54,2402.94,all,all,country,1,Germany,sales,2802.11
5,2008,45-54,713.52,all,all,country,1,Greece,sales,500.26
5,2008,45-54,2849.97,all,all,country,1,Lithuania,sales,2022.4
5,2008,45-54,218.89,all,all,country,1,Luxembourg,sales,293.08
5,2008,45-54,1982.32,all,all,country,1,Netherlands,sales,1425.07
5,2008,45-54,689.83,all,all,country,1,Norway,sales,683.82
5,2008,45-54,1262.59,all,all,country,1,Poland,sales,1327.82
5,2008,45-54,2048.84,all,all,country,1,Portugal,sales,2245.12
5,2008,45-54,3710.45,all,all,country,1,Spain,sales,3100.89
5,2008,45-54,1189.7,all,all,country,1,Sweden,sales,1772.97
5,2008,45-54,851.98,all,all,month,12,Dec,sales,887.64
5,2008,45-54,2366.82,all,all,month,11,Nov,sales,2686.45
5,2007,all,1191.58,FRESH FOOD,PRODUCE,country,1,Belgium,profit,2298.85
5,2007,all,4271.11,DRY FOOD,GROCERY,country,1,Sweden,profit,1800.58
5,2007,all,5581.68,DRY FOOD,GROCERY,country,1,Portugal,profit,2351.2599999999998
5,2008,45-54,348.09999999999997,FRESH FOOD,PRODUCE,month,4,Apr,sales,1330.21
5,2008,45-54,289.77,FRESH FOOD,PRODUCE,month,3,Mar,sales,1268.2
5,2008,45-54,461.4,FRESH FOOD,PRODUCE,month,2,Feb,sales,1220.24
5,2008,all,52059.229999999996,all,all,country,1,Lithuania,sales,7794.58
5,2008,all,1063.28,all,all,country,1,Luxembourg,sales,1098.22
5,2008,all,34286.57,all,all,country,1,Netherlands,sales,4352.76
5,2008,all,10033.720000000001,all,all,country,1,Norway,sales,2089.1
5,2008,all,14769.55,all,all,country,1,Poland,sales,5007.0599999999995
5,2008,all,45706.78,all,all,country,1,Portugal,sales,8527.22
5,2008,all,48576.030000000006,all,all,country,1,Spain,sales,10821.84
5,2008,all,19436.93,all,all,country,1,Sweden,sales,6078.14
5,2008,45-54,2219.14,all,all,month,10,Oct,sales,2107.57
5,2008,45-54,1887.3700000000001,all,all,month,9,Sep,sales,1656.72
5,2008,45-54,2754.98,all,all,month,8,Aug,sales,1634.08
5,2008,45-54,1717.16,all,all,month,7,Jul,sales,1224.93
5,2008,45-54,1833.04,all,all,month,6,Jun,sales,1679.9
5,2008,45-54,2091.33,all,all,month,5,May,sales,2662.0
5,2008,45-54,1898.29,all,all,month,4,Apr,sales,1858.55
5,2008,all,4615.93,all,all,country,1,Greece,sales,2087.65
5,2008,all,37159.979999999996,all,all,country,1,Germany,sales,9242.960000000001
5,2008,all,23463.63,all,all,country,1,France,sales,6836.22
5,2008,all,37879.1,all,all,country,1,Bulgaria,sales,4067.06
5,2008,45-54,409.07,FRESH FOOD,PRODUCE,month,1,Jan,sales,1281.67
5,2008,45-54,678.58,DRY FOOD,GROCERY,month,12,Dec,sales,179.48
5,2007,all,43775.93,all,all,country,1,Belgium,sales,8198.59
5,2007,all,10475.46,all,all,country,1,Bulgaria,sales,1762.8
5,2007,all,17521.82,all,all,country,1,France,sales,6415.02
5,2007,all,28132.760000000002,all,all,country,1,Germany,sales,8450.24
5,2007,all,3503.54,all,all,country,1,Greece,sales,1521.2
5,2008,45-54,2258.31,all,all,month,2,Feb,sales,1906.46
5,2007,all,37300.32,all,all,country,1,Lithuania,sales,6726.24
5,2007,all,30098.2,all,all,country,1,Netherlands,sales,4365.58
5,2007,all,9046.02,all,all,country,1,Norway,sales,1982.58
5,2007,all,11528.36,all,all,country,1,Poland,sales,4159.73
5,2007,all,33012.71,all,all,country,1,Portugal,sales,6931.21
5,2007,all,38972.53,all,all,country,1,Spain,sales,9607.53
5,2007,all,16609.73,all,all,country,1,Sweden,sales,5324.9
5,2008,all,50740.31,all,all,country,1,Belgium,sales,9115.37
5,2007,all,977.52,all,all,country,1,Luxembourg,sales,987.63
5,2007,all,7666.61,DRY FOOD,all,month,11,Nov,sales,4105.95
5,2007,all,6099.54,DRY FOOD,all,month,10,Oct,sales,2678.08
5,2007,all,5985.49,DRY FOOD,all,month,9,Sep,sales,2597.8
5,2008,25-34,2557.05,DRY FOOD,all,country,1,Belgium,profit,2611.59
5,2007,45-54,325.5,FRESH FOOD,all,country,1,Sweden,profit,894.29
5,2007,45-54,559.46,FRESH FOOD,all,country,1,Spain,profit,1703.3
5,2007,45-54,329.13,FRESH FOOD,all,country,1,Portugal,profit,1177.96
5,2007,45-54,271.69,FRESH FOOD,all,country,1,Poland,profit,694.01
5,2007,45-54,141.78,FRESH FOOD,all,country,1,Norway,profit,297.04
5,2007,45-54,255.95000000000002,FRESH FOOD,all,country,1,Netherlands,profit,812.06
5,2007,45-54,49.11,FRESH FOOD,all,country,1,Luxembourg,profit,171.35999999999999
5,2007,45-54,309.91,FRESH FOOD,all,country,1,Lithuania,profit,903.91
5,2007,45-54,81.94,FRESH FOOD,all,country,1,Greece,profit,235.93
5,2007,45-54,432.78000000000003,FRESH FOOD,all,country,1,Germany,profit,1447.36
5,2007,45-54,339.54,FRESH FOOD,all,country,1,France,profit,899.34
5,2007,45-54,72.48,FRESH FOOD,all,country,1,Bulgaria,profit,385.12
5,2007,45-54,428.43,FRESH FOOD,all,country,1,Belgium,profit,1377.69
5,2007,45-54,931.29,DRY FOOD,all,country,1,Sweden,profit,396.55
5,2008,25-34,1030.18,DRY FOOD,all,country,1,Bulgaria,profit,583.5
5,2007,45-54,2129.4700000000003,DRY FOOD,all,country,1,Spain,profit,713.24
5,2008,25-34,1767.5,DRY FOOD,all,country,1,France,profit,1807.12
5,2008,25-34,498.71999999999997,DRY FOOD,all,country,1,Greece,profit,497.34
5,2008,35-44,192.48,DRY FOOD,all,country,1,Luxembourg,profit,104.63
5,2008,35-44,3346.82,DRY FOOD,all,country,1,Lithuania,profit,630.02
5,2008,35-44,567.38,DRY FOOD,all,country,1,Greece,profit,288.05
5,2008,35-44,3381.52,DRY FOOD,all,country,1,Germany,profit,1064.14
5,2008,35-44,2887.0099999999998,DRY FOOD,all,country,1,France,profit,696.13
5,2008,35-44,1385.6399999999999,DRY FOOD,all,country,1,Bulgaria,profit,394.46
5,2008,35-44,3032.95,DRY FOOD,all,country,1,Belgium,profit,852.36
5,2008,25-34,1743.74,DRY FOOD,all,country,1,Sweden,profit,985.54
5,2008,25-34,3235.49,DRY FOOD,all,country,1,Spain,profit,2451.49
5,2008,25-34,2121.57,DRY FOOD,all,country,1,Portugal,profit,1722.45
5,2008,25-34,1498.33,DRY FOOD,all,country,1,Poland,profit,1210.07
5,2008,25-34,620.02,DRY FOOD,all,country,1,Norway,profit,300.4
5,2008,25-34,1514.73,DRY FOOD,all,country,1,Netherlands,profit,789.96
5,2008,25-34,507.45,DRY FOOD,all,country,1,Luxembourg,profit,83.22
5,2008,25-34,2373.36,DRY FOOD,all,country,1,Lithuania,profit,1613.43
5,2008,25-34,3009.06,DRY FOOD,all,country,1,Germany,profit,1889.58
5,2007,45-54,1345.17,DRY FOOD,all,country,1,Portugal,profit,317.3
5,2007,45-54,975.23,DRY FOOD,all,country,1,Poland,profit,213.95
5,2007,45-54,407.47,DRY FOOD,all,country,1,Norway,profit,103.54
5,2007,35-44,763.15,FRESH FOOD,all,country,1,Belgium,profit,417.71999999999997
5,2007,35-44,2018.24,DRY FOOD,all,country,1,Sweden,profit,484.78
5,2007,35-44,4081.64,DRY FOOD,all,country,1,Spain,profit,1045.86
5,2007,35-44,2337.44,DRY FOOD,all,country,1,Portugal,profit,781.66
5,2007,35-44,1418.6,DRY FOOD,all,country,1,Poland,profit,676.96
5,2007,35-44,979.89,DRY FOOD,all,country,1,Norway,profit,304.83
5,2007,35-44,1740.64,DRY FOOD,all,country,1,Netherlands,profit,274.58
5,2007,35-44,147.63,DRY FOOD,all,country,1,Luxembourg,profit,106.49
5,2007,35-44,2585.77,DRY FOOD,all,country,1,Lithuania,profit,755.83
5,2007,35-44,505.33,DRY FOOD,all,country,1,Greece,profit,327.5
5,2007,35-44,3234.98,DRY FOOD,all,country,1,Germany,profit,997.56
5,2007,35-44,2380.17,DRY FOOD,all,country,1,France,profit,834.95
5,2007,35-44,506.46,DRY FOOD,all,country,1,Bulgaria,profit,140.52
5,2007,35-44,3158.84,DRY FOOD,all,country,1,Belgium,profit,728.41
5,2007,25-34,1321.58,DRY FOOD,all,country,1,Sweden,profit,1166.95
5,2007,35-44,182.19,FRESH FOOD,all,country,1,Bulgaria,profit,114.4
5,2007,35-44,577.65,FRESH FOOD,all,country,1,France,profit,287.77
5,2007,35-44,834.3,FRESH FOOD,all,country,1,Germany,profit,370.95
5,2007,35-44,118.62,FRESH FOOD,all,country,1,Greece,profit,54.66
5,2007,45-54,1414.91,DRY FOOD,all,country,1,Netherlands,profit,284.35
5,2007,45-54,93.13,DRY FOOD,all,country,1,Luxembourg,profit,54.33
5,2007,45-54,1805.17,DRY FOOD,all,country,1,Lithuania,profit,372.64
5,2007,45-54,413.67,DRY FOOD,all,country,1,Greece,profit,91.77
5,2007,45-54,1423.6,DRY FOOD,all,country,1,Germany,profit,845.1899999999999
5,2007,45-54,1377.09,DRY FOOD,all,country,1,France,profit,288.72
5,2007,45-54,525.35,DRY FOOD,all,country,1,Bulgaria,profit,107.11
5,2008,35-44,1765.44,DRY FOOD,all,country,1,Netherlands,profit,252.57
5,2007,45-54,2326.7400000000002,DRY FOOD,all,country,1,Belgium,profit,429.83
5,2007,35-44,936.36,FRESH FOOD,all,country,1,Spain,profit,364.71
5,2007,35-44,674.9,FRESH FOOD,all,country,1,Portugal,profit,347.71999999999997
5,2007,35-44,443.31,FRESH FOOD,all,country,1,Poland,profit,189.31
5,2007,35-44,156.16,FRESH FOOD,all,country,1,Norway,profit,136.16
5,2007,35-44,402.51,FRESH FOOD,all,country,1,Netherlands,profit,266.0
5,2007,35-44,67.61,FRESH FOOD,all,country,1,Luxembourg,profit,73.1
5,2007,35-44,637.64,FRESH FOOD,all,country,1,Lithuania,profit,311.52
5,2007,35-44,592.4,FRESH FOOD,all,country,1,Sweden,profit,229.38
5,2007,25-34,2659.05,DRY FOOD,all,country,1,Spain,profit,2467.14
5,2008,35-44,819.88,DRY FOOD,all,country,1,Norway,profit,323.68
5,2008,35-44,2962.63,DRY FOOD,all,country,1,Portugal,profit,894.5
5,2008,all,2915.0,DRY FOOD,GROCERY,month,12,Dec,sales,948.47
5,2008,all,1473.99,FRESH FOOD,PRODUCE,month,1,Jan,sales,2122.81
5,2008,all,1584.5900000000001,FRESH FOOD,PRODUCE,month,2,Feb,sales,2288.63
5,2008,all,1241.5700000000002,FRESH FOOD,PRODUCE,month,3,Mar,sales,2314.41
5,2008,all,730.52,FRESH FOOD,PRODUCE,month,4,Apr,sales,2461.81
5,2008,all,719.4300000000001,FRESH FOOD,PRODUCE,month,5,May,sales,2787.5099999999998
5,2008,all,761.54,FRESH FOOD,PRODUCE,month,6,Jun,sales,1948.6100000000001
5,2008,all,1094.46,FRESH FOOD,PRODUCE,month,7,Jul,sales,1571.3799999999999
5,2008,all,1478.0100000000002,FRESH FOOD,PRODUCE,month,8,Aug,sales,2050.71
5,2008,all,1079.0,FRESH FOOD,PRODUCE,month,9,Sep,sales,1848.55
5,2008,all,1337.57,FRESH FOOD,PRODUCE,month,10,Oct,sales,2592.5299999999997
5,2008,all,1555.33,FRESH FOOD,PRODUCE,month,11,Nov,sales,2960.42
5,2008,all,535.51,FRESH FOOD,PRODUCE,month,12,Dec,sales,1010.1099999999999
5,2008,45-54,299.39,FRESH FOOD,all,country,1,Sweden,profit,1290.21
5,2008,45-54,662.95,FRESH FOOD,all,country,1,Spain,profit,2134.9
5,2008,all,7192.43,DRY FOOD,GROCERY,month,11,Nov,sales,3299.63
5,2008,45-54,425.96,FRESH FOOD,all,country,1,Portugal,profit,1798.57
5,2008,all,6935.33,DRY FOOD,GROCERY,month,10,Oct,sales,2526.92
5,2008,all,8822.93,DRY FOOD,GROCERY,month,8,Aug,sales,1983.6200000000001
5,2007,all,929.8799999999999,FRESH FOOD,PRODUCE,month,5,May,sales,2476.8199999999997
5,2007,all,462.59,FRESH FOOD,PRODUCE,month,6,Jun,sales,1347.49
5,2007,all,901.04,FRESH FOOD,PRODUCE,month,7,Jul,sales,1262.6799999999998
5,2007,all,1483.8600000000001,FRESH FOOD,PRODUCE,month,8,Aug,sales,1514.07
5,2007,all,999.5799999999999,FRESH FOOD,PRODUCE,month,9,Sep,sales,1370.6799999999998
