YEAR,child,CUSTOMER_AGE_GROUP,BRAND,VAR_CM,X_AXIS,ORDER_BY,VAR_SP,parent,TOTAL_VALUE
2008,MEAT-PCKGD,all,NATIONAL,country,Bulgaria,1,sales,FRESH FOOD,243.0
2008,MEAT-PCKGD,all,NATIONAL,country,France,1,sales,FRESH FOOD,575.0
2008,MEAT-PCKGD,all,NATIONAL,country,Germany,1,sales,FRESH FOOD,617.0
2008,MEAT-PCKGD,all,NATIONAL,country,Greece,1,sales,FRESH FOOD,127.0
2008,MEAT-PCKGD,all,NATIONAL,country,Lithuania,1,sales,FRESH FOOD,581.0
2008,MEAT-PCKGD,all,NATIONAL,country,Luxembourg,1,sales,FRESH FOOD,77.0
2008,MEAT-PCKGD,all,NATIONAL,country,Netherlands,1,sales,FRESH FOOD,410.0
2008,MEAT-PCKGD,all,NATIONAL,country,Norway,1,sales,FRESH FOOD,137.0
2008,MEAT-PCKGD,all,NATIONAL,country,Poland,1,sales,FRESH FOOD,275.0
2008,MEAT-PCKGD,all,NATIONAL,country,Portugal,1,sales,FRESH FOOD,654.0
2008,MEAT-PCKGD,all,NATIONAL,country,Spain,1,sales,FRESH FOOD,842.0
2008,MEAT-PCKGD,all,NATIONAL,country,Sweden,1,sales,FRESH FOOD,389.0
2008,PASTRY,all,NATIONAL,country,Belgium,1,sales,FRESH FOOD,286.0
2008,PASTRY,all,NATIONAL,country,Bulgaria,1,sales,FRESH FOOD,159.0
2008,PASTRY,all,NATIONAL,country,France,1,sales,FRESH FOOD,134.0
2008,PASTRY,all,NATIONAL,country,Germany,1,sales,FRESH FOOD,202.0
2008,PASTRY,all,NATIONAL,country,Greece,1,sales,FRESH FOOD,46.0
2008,PASTRY,all,NATIONAL,country,Lithuania,1,sales,FRESH FOOD,293.0
2008,PASTRY,all,NATIONAL,country,Luxembourg,1,sales,FRESH FOOD,31.0
2008,PASTRY,all,NATIONAL,country,Netherlands,1,sales,FRESH FOOD,127.0
2008,PASTRY,all,NATIONAL,country,Norway,1,sales,FRESH FOOD,61.0
2008,PASTRY,all,NATIONAL,country,Poland,1,sales,FRESH FOOD,92.0
2008,PASTRY,all,NATIONAL,country,Portugal,1,sales,FRESH FOOD,229.0
2008,PASTRY,all,NATIONAL,country,Spain,1,sales,FRESH FOOD,239.0
2008,PASTRY,all,NATIONAL,country,Sweden,1,sales,FRESH FOOD,156.0
2008,PRODUCE,all,NATIONAL,country,Belgium,1,sales,FRESH FOOD,12309.0
2008,PRODUCE,all,NATIONAL,country,Bulgaria,1,sales,FRESH FOOD,7128.0
2008,PRODUCE,all,NATIONAL,country,France,1,sales,FRESH FOOD,9806.0
2008,PRODUCE,all,NATIONAL,country,Germany,1,sales,FRESH FOOD,14971.0
2008,PRODUCE,all,NATIONAL,country,Greece,1,sales,FRESH FOOD,2679.0
2008,PRODUCE,all,NATIONAL,country,Lithuania,1,sales,FRESH FOOD,10683.0
2008,PRODUCE,all,NATIONAL,country,Luxembourg,1,sales,FRESH FOOD,1563.0
2008,PRODUCE,all,NATIONAL,country,Netherlands,1,sales,FRESH FOOD,7591.0
2008,PRODUCE,all,NATIONAL,country,Norway,1,sales,FRESH FOOD,3288.0
2008,PRODUCE,all,NATIONAL,country,Poland,1,sales,FRESH FOOD,7241.0
2008,PRODUCE,all,NATIONAL,country,Portugal,1,sales,FRESH FOOD,12350.0
2008,PRODUCE,all,NATIONAL,country,Spain,1,sales,FRESH FOOD,15041.0
2008,PRODUCE,all,NATIONAL,country,Sweden,1,sales,FRESH FOOD,8496.0
2008,PRODUCE,all,PRIVATE,country,Belgium,1,sales,FRESH FOOD,2507.0
2008,PRODUCE,all,PRIVATE,country,Bulgaria,1,sales,FRESH FOOD,1146.0
2008,PRODUCE,all,PRIVATE,country,France,1,sales,FRESH FOOD,2288.0
2008,PRODUCE,all,PRIVATE,country,Germany,1,sales,FRESH FOOD,2907.0
2008,PRODUCE,all,PRIVATE,country,Greece,1,sales,FRESH FOOD,549.0
2008,PRODUCE,all,PRIVATE,country,Lithuania,1,sales,FRESH FOOD,2696.0
2008,PRODUCE,all,PRIVATE,country,Luxembourg,1,sales,FRESH FOOD,235.0
2008,PRODUCE,all,PRIVATE,country,Netherlands,1,sales,FRESH FOOD,1481.0
2008,PRODUCE,all,PRIVATE,country,Norway,1,sales,FRESH FOOD,665.0
2008,PRODUCE,all,PRIVATE,country,Poland,1,sales,FRESH FOOD,1516.0
2008,PRODUCE,all,PRIVATE,country,Portugal,1,sales,FRESH FOOD,2368.0
2008,PRODUCE,all,PRIVATE,country,Spain,1,sales,FRESH FOOD,3527.0
2008,PRODUCE,all,PRIVATE,country,Sweden,1,sales,FRESH FOOD,1875.0
2008,SALAD BAR,all,NATIONAL,country,Belgium,1,sales,FRESH FOOD,1306.0
2008,SALAD BAR,all,NATIONAL,country,Bulgaria,1,sales,FRESH FOOD,777.0
2008,SALAD BAR,all,NATIONAL,country,France,1,sales,FRESH FOOD,475.0
2008,SALAD BAR,all,NATIONAL,country,Germany,1,sales,FRESH FOOD,677.0
2008,SALAD BAR,all,NATIONAL,country,Greece,1,sales,FRESH FOOD,151.0
2008,SALAD BAR,all,NATIONAL,country,Lithuania,1,sales,FRESH FOOD,610.0
2008,SALAD BAR,all,NATIONAL,country,Luxembourg,1,sales,FRESH FOOD,117.0
2008,SALAD BAR,all,NATIONAL,country,Netherlands,1,sales,FRESH FOOD,281.0
2008,SALAD BAR,all,NATIONAL,country,Norway,1,sales,FRESH FOOD,278.0
2008,SALAD BAR,all,NATIONAL,country,Poland,1,sales,FRESH FOOD,394.0
2008,SALAD BAR,all,NATIONAL,country,Portugal,1,sales,FRESH FOOD,842.0
2008,SALAD BAR,all,NATIONAL,country,Spain,1,sales,FRESH FOOD,774.0
2008,SALAD BAR,all,NATIONAL,country,Sweden,1,sales,FRESH FOOD,313.0
2008,KIOSK-GAS,all,PRIVATE,country,Belgium,1,sales,NON FOOD,41002.0
2008,KIOSK-GAS,all,PRIVATE,country,Bulgaria,1,sales,NON FOOD,33619.0
2008,KIOSK-GAS,all,PRIVATE,country,France,1,sales,NON FOOD,15542.0
2008,KIOSK-GAS,all,PRIVATE,country,Germany,1,sales,NON FOOD,26969.0
2008,KIOSK-GAS,all,PRIVATE,country,Greece,1,sales,NON FOOD,2641.0
2008,KIOSK-GAS,all,PRIVATE,country,Lithuania,1,sales,NON FOOD,42276.0
2008,KIOSK-GAS,all,PRIVATE,country,Netherlands,1,sales,NON FOOD,28393.0
2008,KIOSK-GAS,all,PRIVATE,country,Norway,1,sales,NON FOOD,7645.0
2008,KIOSK-GAS,all,PRIVATE,country,Poland,1,sales,NON FOOD,9531.0
2008,KIOSK-GAS,all,PRIVATE,country,Portugal,1,sales,NON FOOD,37379.0
2008,KIOSK-GAS,all,PRIVATE,country,Spain,1,sales,NON FOOD,35883.0
2008,KIOSK-GAS,all,PRIVATE,country,Sweden,1,sales,NON FOOD,13570.0
2008,MISC SALES TRAN,all,PRIVATE,country,Belgium,1,sales,NON FOOD,4761.0
2008,MISC SALES TRAN,all,PRIVATE,country,Bulgaria,1,sales,NON FOOD,3270.0
2008,MISC SALES TRAN,all,PRIVATE,country,France,1,sales,NON FOOD,3493.0
2008,MISC SALES TRAN,all,PRIVATE,country,Germany,1,sales,NON FOOD,3823.0
2008,MISC SALES TRAN,all,PRIVATE,country,Greece,1,sales,NON FOOD,78.0
2008,MISC SALES TRAN,all,PRIVATE,country,Lithuania,1,sales,NON FOOD,5699.0
2008,MISC SALES TRAN,all,PRIVATE,country,Netherlands,1,sales,NON FOOD,5296.0
2008,MISC SALES TRAN,all,PRIVATE,country,Norway,1,sales,NON FOOD,638.0
2008,MISC SALES TRAN,all,PRIVATE,country,Poland,1,sales,NON FOOD,827.0
2008,MISC SALES TRAN,all,PRIVATE,country,Portugal,1,sales,NON FOOD,11811.0
2008,MISC SALES TRAN,all,PRIVATE,country,Spain,1,sales,NON FOOD,5988.0
2008,MISC SALES TRAN,all,PRIVATE,country,Sweden,1,sales,NON FOOD,1190.0
2007,DRUG GM,25-34,all,all,all,0,profit,DRY FOOD,5054.0
2007,DRUG GM,35-44,all,all,all,0,profit,DRY FOOD,694.0
2007,GROCERY,19-24,all,all,all,0,profit,DRY FOOD,22379.0
2007,GROCERY,25-34,all,all,all,0,profit,DRY FOOD,49485.0
2007,GROCERY,35-44,all,all,all,0,profit,DRY FOOD,86522.0
2007,GROCERY,45-54,all,all,all,0,profit,DRY FOOD,42952.0
2007,GROCERY,65+,all,all,all,0,profit,DRY FOOD,668.0
2007,DELI,25-34,all,all,all,0,profit,FRESH FOOD,5813.0
2007,DELI,45-54,all,all,all,0,profit,FRESH FOOD,5120.0
2007,MEAT,25-34,all,all,all,0,profit,FRESH FOOD,13311.0
2007,MEAT,45-54,all,all,all,0,profit,FRESH FOOD,8454.0
2007,MEAT,55-64,all,all,all,0,profit,FRESH FOOD,8216.0
2007,MEAT-PCKGD,45-54,all,all,all,0,profit,FRESH FOOD,4948.0
2007,PASTRY,35-44,all,all,all,0,profit,FRESH FOOD,1714.0
2007,PRODUCE,25-34,all,all,all,0,profit,FRESH FOOD,19956.0
2007,PRODUCE,35-44,all,all,all,0,profit,FRESH FOOD,39082.0
2007,PRODUCE,45-54,all,all,all,0,profit,FRESH FOOD,34142.0
2007,PRODUCE,55-64,all,all,all,0,profit,FRESH FOOD,1485.0
2007,PRODUCE,65+,all,all,all,0,profit,FRESH FOOD,3337.0
2007,SALAD BAR,35-44,all,all,all,0,profit,FRESH FOOD,5726.0
2007,KIOSK-GAS,25-34,all,all,all,0,profit,NON FOOD,0.0
2007,MISC SALES TRAN,25-34,all,all,all,0,profit,NON FOOD,0.0
2007,MISC SALES TRAN,35-44,all,all,all,0,profit,NON FOOD,0.0
2008,DRUG GM,25-34,all,all,all,0,profit,DRY FOOD,5747.0
2008,DRUG GM,35-44,all,all,all,0,profit,DRY FOOD,721.0
2008,GROCERY,19-24,all,all,all,0,profit,DRY FOOD,27059.0
2008,GROCERY,25-34,all,all,all,0,profit,DRY FOOD,54485.0
2008,GROCERY,35-44,all,all,all,0,profit,DRY FOOD,103331.0
2008,GROCERY,45-54,all,all,all,0,profit,DRY FOOD,53782.0
2008,GROCERY,65+,all,all,all,0,profit,DRY FOOD,743.0
2008,DELI,25-34,all,all,all,0,profit,FRESH FOOD,6213.0
2008,DELI,45-54,all,all,all,0,profit,FRESH FOOD,5524.0
2008,MEAT,25-34,all,all,all,0,profit,FRESH FOOD,14527.0
2008,MEAT,45-54,all,all,all,0,profit,FRESH FOOD,10926.0
2008,MEAT,55-64,all,all,all,0,profit,FRESH FOOD,9954.0
2008,MEAT-PCKGD,45-54,all,all,all,0,profit,FRESH FOOD,5316.0
2008,PASTRY,35-44,all,all,all,0,profit,FRESH FOOD,1972.0
2008,PRODUCE,25-34,all,all,all,0,profit,FRESH FOOD,25059.0
2008,PRODUCE,35-44,all,all,all,0,profit,FRESH FOOD,51872.0
2008,PRODUCE,45-54,all,all,all,0,profit,FRESH FOOD,48561.0
2008,PRODUCE,55-64,all,all,all,0,profit,FRESH FOOD,1841.0
2008,PRODUCE,65+,all,all,all,0,profit,FRESH FOOD,4260.0
2008,SALAD BAR,35-44,all,all,all,0,profit,FRESH FOOD,6726.0
2008,KIOSK-GAS,25-34,all,all,all,0,profit,NON FOOD,0.0
2008,MISC SALES TRAN,25-34,all,all,all,0,profit,NON FOOD,0.0
2008,MISC SALES TRAN,35-44,all,all,all,0,profit,NON FOOD,0.0
2007,DRUG GM,all,all,all,all,0,profit,DRY FOOD,5748.0
2007,GROCERY,all,all,all,all,0,profit,DRY FOOD,202007.0
2007,DELI,all,all,all,all,0,profit,FRESH FOOD,10933.0
2007,MEAT,all,all,all,all,0,profit,FRESH FOOD,29981.0
2007,MEAT-PCKGD,all,all,all,all,0,profit,FRESH FOOD,4948.0
2007,PASTRY,all,all,all,all,0,profit,FRESH FOOD,1714.0
2007,PRODUCE,all,all,all,all,0,profit,FRESH FOOD,98003.0
2007,SALAD BAR,all,all,all,all,0,profit,FRESH FOOD,5726.0
2007,KIOSK-GAS,all,all,all,all,0,profit,NON FOOD,0.0
2007,MISC SALES TRAN,all,all,all,all,0,profit,NON FOOD,0.0
2008,DRUG GM,all,all,all,all,0,profit,DRY FOOD,6469.0
2008,GROCERY,all,all,all,all,0,profit,DRY FOOD,239401.0
2008,DELI,all,all,all,all,0,profit,FRESH FOOD,11737.0
2008,MEAT,all,all,all,all,0,profit,FRESH FOOD,35407.0
2008,MEAT-PCKGD,all,all,all,all,0,profit,FRESH FOOD,5316.0
2008,PASTRY,all,all,all,all,0,profit,FRESH FOOD,1972.0
2008,PRODUCE,all,all,all,all,0,profit,FRESH FOOD,131592.0
2008,SALAD BAR,all,all,all,all,0,profit,FRESH FOOD,6726.0
2008,KIOSK-GAS,all,all,all,all,0,profit,NON FOOD,0.0
2008,MISC SALES TRAN,all,all,all,all,0,profit,NON FOOD,0.0
2007,DRUG GM,25-34,NATIONAL,all,all,0,profit,DRY FOOD,5054.0
2007,DRUG GM,35-44,NATIONAL,all,all,0,profit,DRY FOOD,694.0
2007,GROCERY,19-24,NATIONAL,all,all,0,profit,DRY FOOD,17603.0
2007,GROCERY,19-24,PRIVATE,all,all,0,profit,DRY FOOD,4777.0
2007,GROCERY,25-34,NATIONAL,all,all,0,profit,DRY FOOD,18559.0
2007,GROCERY,25-34,PRIVATE,all,all,0,profit,DRY FOOD,30926.0
2007,GROCERY,35-44,NATIONAL,all,all,0,profit,DRY FOOD,25757.0
2007,GROCERY,35-44,PRIVATE,all,all,0,profit,DRY FOOD,60765.0
2007,GROCERY,45-54,NATIONAL,all,all,0,profit,DRY FOOD,11674.0
2007,GROCERY,45-54,PRIVATE,all,all,0,profit,DRY FOOD,31278.0
2007,GROCERY,65+,PRIVATE,all,all,0,profit,DRY FOOD,668.0
2007,DELI,25-34,NATIONAL,all,all,0,profit,FRESH FOOD,5813.0
2007,DELI,45-54,NATIONAL,all,all,0,profit,FRESH FOOD,5120.0
2007,MEAT,25-34,NATIONAL,all,all,0,profit,FRESH FOOD,13311.0
2007,MEAT,45-54,NATIONAL,all,all,0,profit,FRESH FOOD,8454.0
2007,MEAT,55-64,NATIONAL,all,all,0,profit,FRESH FOOD,8216.0
2007,MEAT-PCKGD,45-54,NATIONAL,all,all,0,profit,FRESH FOOD,4948.0
2007,PASTRY,35-44,NATIONAL,all,all,0,profit,FRESH FOOD,1714.0
2007,PRODUCE,25-34,NATIONAL,all,all,0,profit,FRESH FOOD,19956.0
2007,PRODUCE,35-44,NATIONAL,all,all,0,profit,FRESH FOOD,26468.0
2007,PRODUCE,35-44,PRIVATE,all,all,0,profit,FRESH FOOD,12614.0
2007,PRODUCE,45-54,NATIONAL,all,all,0,profit,FRESH FOOD,30544.0
2007,PRODUCE,45-54,PRIVATE,all,all,0,profit,FRESH FOOD,3598.0
2007,PRODUCE,55-64,PRIVATE,all,all,0,profit,FRESH FOOD,1485.0
2007,PRODUCE,65+,NATIONAL,all,all,0,profit,FRESH FOOD,3337.0
2007,SALAD BAR,35-44,NATIONAL,all,all,0,profit,FRESH FOOD,5726.0
2007,KIOSK-GAS,25-34,PRIVATE,all,all,0,profit,NON FOOD,0.0
2007,MISC SALES TRAN,25-34,PRIVATE,all,all,0,profit,NON FOOD,0.0
2007,MISC SALES TRAN,35-44,PRIVATE,all,all,0,profit,NON FOOD,0.0
2008,DRUG GM,25-34,NATIONAL,all,all,0,profit,DRY FOOD,5747.0
2008,DRUG GM,35-44,NATIONAL,all,all,0,profit,DRY FOOD,721.0
2008,GROCERY,19-24,NATIONAL,all,all,0,profit,DRY FOOD,21525.0
2008,GROCERY,19-24,PRIVATE,all,all,0,profit,DRY FOOD,5534.0
2008,GROCERY,25-34,NATIONAL,all,all,0,profit,DRY FOOD,18448.0
2008,GROCERY,25-34,PRIVATE,all,all,0,profit,DRY FOOD,36037.0
2008,GROCERY,35-44,NATIONAL,all,all,0,profit,DRY FOOD,28909.0
2008,GROCERY,35-44,PRIVATE,all,all,0,profit,DRY FOOD,74422.0
2008,GROCERY,45-54,NATIONAL,all,all,0,profit,DRY FOOD,14319.0
2008,GROCERY,45-54,PRIVATE,all,all,0,profit,DRY FOOD,39463.0
2008,GROCERY,65+,PRIVATE,all,all,0,profit,DRY FOOD,743.0
2008,DELI,25-34,NATIONAL,all,all,0,profit,FRESH FOOD,6213.0
2008,DELI,45-54,NATIONAL,all,all,0,profit,FRESH FOOD,5524.0
2008,MEAT,25-34,NATIONAL,all,all,0,profit,FRESH FOOD,14527.0
2008,MEAT,45-54,NATIONAL,all,all,0,profit,FRESH FOOD,10926.0
2008,MEAT,55-64,NATIONAL,all,all,0,profit,FRESH FOOD,9954.0
2008,MEAT-PCKGD,45-54,NATIONAL,all,all,0,profit,FRESH FOOD,5316.0
2008,PASTRY,35-44,NATIONAL,all,all,0,profit,FRESH FOOD,1972.0
2008,PRODUCE,25-34,NATIONAL,all,all,0,profit,FRESH FOOD,25059.0
2008,PRODUCE,35-44,NATIONAL,all,all,0,profit,FRESH FOOD,35220.0
2008,PRODUCE,35-44,PRIVATE,all,all,0,profit,FRESH FOOD,16652.0
2008,PRODUCE,45-54,NATIONAL,all,all,0,profit,FRESH FOOD,44210.0
2008,PRODUCE,45-54,PRIVATE,all,all,0,profit,FRESH FOOD,4350.0
2008,PRODUCE,55-64,PRIVATE,all,all,0,profit,FRESH FOOD,1841.0
2008,PRODUCE,65+,NATIONAL,all,all,0,profit,FRESH FOOD,4260.0
2008,SALAD BAR,35-44,NATIONAL,all,all,0,profit,FRESH FOOD,6726.0
2008,KIOSK-GAS,25-34,PRIVATE,all,all,0,profit,NON FOOD,0.0
2008,MISC SALES TRAN,25-34,PRIVATE,all,all,0,profit,NON FOOD,0.0
2008,MISC SALES TRAN,35-44,PRIVATE,all,all,0,profit,NON FOOD,0.0
2007,DRUG GM,all,NATIONAL,all,all,0,profit,DRY FOOD,5748.0
2007,GROCERY,all,NATIONAL,all,all,0,profit,DRY FOOD,73594.0
2007,GROCERY,all,PRIVATE,all,all,0,profit,DRY FOOD,128413.0
2007,DELI,all,NATIONAL,all,all,0,profit,FRESH FOOD,10933.0
2007,MEAT,all,NATIONAL,all,all,0,profit,FRESH FOOD,29981.0
2007,MEAT-PCKGD,all,NATIONAL,all,all,0,profit,FRESH FOOD,4948.0
2007,PASTRY,all,NATIONAL,all,all,0,profit,FRESH FOOD,1714.0
2007,PRODUCE,all,NATIONAL,all,all,0,profit,FRESH FOOD,80306.0
2007,PRODUCE,all,PRIVATE,all,all,0,profit,FRESH FOOD,17697.0
2007,SALAD BAR,all,NATIONAL,all,all,0,profit,FRESH FOOD,5726.0
2007,KIOSK-GAS,all,PRIVATE,all,all,0,profit,NON FOOD,0.0
2007,MISC SALES TRAN,all,PRIVATE,all,all,0,profit,NON FOOD,0.0
2008,DRUG GM,all,NATIONAL,all,all,0,profit,DRY FOOD,6469.0
2008,GROCERY,all,NATIONAL,all,all,0,profit,DRY FOOD,83201.0
2008,GROCERY,all,PRIVATE,all,all,0,profit,DRY FOOD,156200.0
2008,DELI,all,NATIONAL,all,all,0,profit,FRESH FOOD,11737.0
2008,MEAT,all,NATIONAL,all,all,0,profit,FRESH FOOD,35407.0
2008,MEAT-PCKGD,all,NATIONAL,all,all,0,profit,FRESH FOOD,5316.0
2008,PASTRY,all,NATIONAL,all,all,0,profit,FRESH FOOD,1972.0
2008,PRODUCE,all,NATIONAL,all,all,0,profit,FRESH FOOD,108749.0
2008,PRODUCE,all,PRIVATE,all,all,0,profit,FRESH FOOD,22843.0
2008,SALAD BAR,all,NATIONAL,all,all,0,profit,FRESH FOOD,6726.0
2008,KIOSK-GAS,all,PRIVATE,all,all,0,profit,NON FOOD,0.0
2008,MISC SALES TRAN,all,PRIVATE,all,all,0,profit,NON FOOD,0.0
2007,DRUG GM,25-34,all,month,Jan,1,profit,DRY FOOD,38.0
2007,DRUG GM,25-34,all,month,Feb,2,profit,DRY FOOD,93.0
2007,DRUG GM,25-34,all,month,Mar,3,profit,DRY FOOD,245.0
2007,DRUG GM,25-34,all,month,Apr,4,profit,DRY FOOD,392.0
2007,DRUG GM,25-34,all,month,May,5,profit,DRY FOOD,586.0
2007,DRUG GM,25-34,all,month,Jun,6,profit,DRY FOOD,568.0
2007,DRUG GM,25-34,all,month,Jul,7,profit,DRY FOOD,530.0
2007,DRUG GM,25-34,all,month,Aug,8,profit,DRY FOOD,546.0
2007,DRUG GM,25-34,all,month,Sep,9,profit,DRY FOOD,535.0
2007,DRUG GM,25-34,all,month,Oct,10,profit,DRY FOOD,462.0
2007,DRUG GM,25-34,all,month,Nov,11,profit,DRY FOOD,621.0
2007,DRUG GM,25-34,all,month,Dec,12,profit,DRY FOOD,439.0
2007,DRUG GM,35-44,all,month,Jan,1,profit,DRY FOOD,4.0
2007,DRUG GM,35-44,all,month,Feb,2,profit,DRY FOOD,33.0
2007,DRUG GM,35-44,all,month,Mar,3,profit,DRY FOOD,36.0
2007,DRUG GM,35-44,all,month,Apr,4,profit,DRY FOOD,57.0
2007,DRUG GM,35-44,all,month,May,5,profit,DRY FOOD,51.0
2007,DRUG GM,35-44,all,month,Jun,6,profit,DRY FOOD,34.0
2007,DRUG GM,35-44,all,month,Jul,7,profit,DRY FOOD,97.0
2007,DRUG GM,35-44,all,month,Aug,8,profit,DRY FOOD,47.0
2007,DRUG GM,35-44,all,month,Sep,9,profit,DRY FOOD,90.0
2007,DRUG GM,35-44,all,month,Oct,10,profit,DRY FOOD,61.0
2007,DRUG GM,35-44,all,month,Nov,11,profit,DRY FOOD,122.0
2007,DRUG GM,35-44,all,month,Dec,12,profit,DRY FOOD,60.0
2007,GROCERY,19-24,all,month,Jan,1,profit,DRY FOOD,210.0
2007,GROCERY,19-24,all,month,Feb,2,profit,DRY FOOD,930.0
2007,GROCERY,19-24,all,month,Mar,3,profit,DRY FOOD,1571.0
2007,GROCERY,19-24,all,month,Apr,4,profit,DRY FOOD,2673.0
2007,GROCERY,19-24,all,month,May,5,profit,DRY FOOD,2336.0
2007,GROCERY,19-24,all,month,Jun,6,profit,DRY FOOD,1745.0
2007,GROCERY,19-24,all,month,Jul,7,profit,DRY FOOD,2265.0
2007,GROCERY,19-24,all,month,Aug,8,profit,DRY FOOD,2558.0
2007,GROCERY,19-24,all,month,Sep,9,profit,DRY FOOD,1582.0
2007,GROCERY,19-24,all,month,Oct,10,profit,DRY FOOD,1618.0
2007,GROCERY,19-24,all,month,Nov,11,profit,DRY FOOD,2775.0
2007,GROCERY,19-24,all,month,Dec,12,profit,DRY FOOD,2116.0
2007,GROCERY,25-34,all,month,Jan,1,profit,DRY FOOD,538.0
2007,GROCERY,25-34,all,month,Feb,2,profit,DRY FOOD,1833.0
2007,GROCERY,25-34,all,month,Mar,3,profit,DRY FOOD,2984.0
2007,GROCERY,25-34,all,month,Apr,4,profit,DRY FOOD,3955.0
2007,GROCERY,25-34,all,month,May,5,profit,DRY FOOD,5826.0
2007,GROCERY,25-34,all,month,Jun,6,profit,DRY FOOD,4702.0
2007,GROCERY,25-34,all,month,Jul,7,profit,DRY FOOD,4144.0
2007,GROCERY,25-34,all,month,Aug,8,profit,DRY FOOD,5017.0
2007,GROCERY,25-34,all,month,Sep,9,profit,DRY FOOD,4598.0
2007,GROCERY,25-34,all,month,Oct,10,profit,DRY FOOD,4897.0
2007,GROCERY,25-34,all,month,Nov,11,profit,DRY FOOD,6388.0
2007,GROCERY,25-34,all,month,Dec,12,profit,DRY FOOD,4603.0
2007,GROCERY,35-44,all,month,Jan,1,profit,DRY FOOD,1040.0
2007,GROCERY,35-44,all,month,Feb,2,profit,DRY FOOD,3141.0
2007,GROCERY,35-44,all,month,Mar,3,profit,DRY FOOD,4830.0
2007,GROCERY,35-44,all,month,Apr,4,profit,DRY FOOD,7785.0
2007,GROCERY,35-44,all,month,May,5,profit,DRY FOOD,9332.0
2007,GROCERY,35-44,all,month,Jun,6,profit,DRY FOOD,7761.0
2007,GROCERY,35-44,all,month,Jul,7,profit,DRY FOOD,7326.0
2007,GROCERY,35-44,all,month,Aug,8,profit,DRY FOOD,10032.0
2007,GROCERY,35-44,all,month,Sep,9,profit,DRY FOOD,8031.0
2007,GROCERY,35-44,all,month,Oct,10,profit,DRY FOOD,8059.0
2007,GROCERY,35-44,all,month,Nov,11,profit,DRY FOOD,10345.0
2007,GROCERY,35-44,all,month,Dec,12,profit,DRY FOOD,8841.0
2007,GROCERY,45-54,all,month,Jan,1,profit,DRY FOOD,568.0
2007,GROCERY,45-54,all,month,Feb,2,profit,DRY FOOD,1622.0
2007,GROCERY,45-54,all,month,Mar,3,profit,DRY FOOD,2082.0
2007,GROCERY,45-54,all,month,Apr,4,profit,DRY FOOD,3573.0
2007,GROCERY,45-54,all,month,May,5,profit,DRY FOOD,4476.0
2007,GROCERY,45-54,all,month,Jun,6,profit,DRY FOOD,3564.0
2007,GROCERY,45-54,all,month,Jul,7,profit,DRY FOOD,3679.0
2007,GROCERY,45-54,all,month,Aug,8,profit,DRY FOOD,4794.0
2007,GROCERY,45-54,all,month,Sep,9,profit,DRY FOOD,5320.0
2007,GROCERY,45-54,all,month,Oct,10,profit,DRY FOOD,4433.0
2007,GROCERY,45-54,all,month,Nov,11,profit,DRY FOOD,4870.0
2007,GROCERY,45-54,all,month,Dec,12,profit,DRY FOOD,3972.0
2007,GROCERY,65+,all,month,Jan,1,profit,DRY FOOD,3.0
2007,GROCERY,65+,all,month,Feb,2,profit,DRY FOOD,20.0
2007,GROCERY,65+,all,month,Mar,3,profit,DRY FOOD,27.0
2007,GROCERY,65+,all,month,Apr,4,profit,DRY FOOD,34.0
2007,GROCERY,65+,all,month,May,5,profit,DRY FOOD,73.0
2007,GROCERY,65+,all,month,Jun,6,profit,DRY FOOD,61.0
2007,GROCERY,65+,all,month,Jul,7,profit,DRY FOOD,85.0
2007,GROCERY,65+,all,month,Aug,8,profit,DRY FOOD,88.0
2007,GROCERY,65+,all,month,Sep,9,profit,DRY FOOD,56.0
2007,GROCERY,65+,all,month,Oct,10,profit,DRY FOOD,63.0
2007,GROCERY,65+,all,month,Nov,11,profit,DRY FOOD,84.0
2007,GROCERY,65+,all,month,Dec,12,profit,DRY FOOD,76.0
2007,DELI,25-34,all,month,Jan,1,profit,FRESH FOOD,73.0
2007,DELI,25-34,all,month,Feb,2,profit,FRESH FOOD,226.0
2007,DELI,25-34,all,month,Mar,3,profit,FRESH FOOD,360.0
2007,DELI,25-34,all,month,Apr,4,profit,FRESH FOOD,584.0
2007,DELI,25-34,all,month,May,5,profit,FRESH FOOD,561.0
2007,DELI,25-34,all,month,Jun,6,profit,FRESH FOOD,476.0
2007,DELI,25-34,all,month,Jul,7,profit,FRESH FOOD,539.0
2007,DELI,25-34,all,month,Aug,8,profit,FRESH FOOD,699.0
2007,DELI,25-34,all,month,Sep,9,profit,FRESH FOOD,540.0
2007,DELI,25-34,all,month,Oct,10,profit,FRESH FOOD,622.0
2007,DELI,25-34,all,month,Nov,11,profit,FRESH FOOD,600.0
2007,DELI,25-34,all,month,Dec,12,profit,FRESH FOOD,533.0
2007,DELI,45-54,all,month,Jan,1,profit,FRESH FOOD,32.0
2007,DELI,45-54,all,month,Feb,2,profit,FRESH FOOD,220.0
2007,DELI,45-54,all,month,Mar,3,profit,FRESH FOOD,341.0
2007,DELI,45-54,all,month,Apr,4,profit,FRESH FOOD,372.0
2007,DELI,45-54,all,month,May,5,profit,FRESH FOOD,615.0
2007,DELI,45-54,all,month,Jun,6,profit,FRESH FOOD,367.0
2007,DELI,45-54,all,month,Jul,7,profit,FRESH FOOD,425.0
2007,DELI,45-54,all,month,Aug,8,profit,FRESH FOOD,581.0
