YEAR,ORDER_BY,X_AXIS,CUSTOMER_AGE_GROUP,TOTAL_VALUE,BRAND,DEPARTMENT,CLASS,PRODUCT_DESC,VAR_SP,VAR_CM
2007,1,Norway,all,47.4,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2007,1,Poland,all,76.48,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2007,1,Portugal,all,141.39000000000001,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2007,1,Spain,all,153.39,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2007,1,Sweden,all,83.47,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Belgium,all,178.83,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Bulgaria,all,132.25,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,France,all,75.69,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Germany,all,206.46,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Greece,all,102.64,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Lithuania,all,168.13,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Netherlands,all,106.47,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Norway,all,46.78,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Poland,all,65.28,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Portugal,all,184.45,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Spain,all,246.0,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2008,1,Sweden,all,166.24,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,profit,country
2007,1,Belgium,35-44,339.4,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Bulgaria,35-44,147.73,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,France,35-44,289.52,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Germany,35-44,312.2,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Greece,35-44,123.79,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Lithuania,35-44,229.39,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Luxembourg,35-44,103.52,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Netherlands,35-44,256.57,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Norway,35-44,218.08,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Poland,35-44,193.9,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Portugal,35-44,330.79,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Spain,35-44,347.54,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Sweden,35-44,240.34,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Belgium,35-44,323.9,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Bulgaria,35-44,261.07,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,France,35-44,355.46,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Germany,35-44,366.33,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Greece,35-44,208.71,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Lithuania,35-44,280.46,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Luxembourg,35-44,139.34,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Netherlands,35-44,364.51,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Norway,35-44,220.2,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Poland,35-44,227.27,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Portugal,35-44,337.84,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Spain,35-44,376.79,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Sweden,35-44,256.87,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Belgium,all,339.4,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Bulgaria,all,147.73,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,France,all,289.52,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Germany,all,312.2,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Greece,all,123.79,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Lithuania,all,229.39,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Luxembourg,all,103.52,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Netherlands,all,256.57,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Norway,all,218.08,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Poland,all,193.9,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Portugal,all,330.79,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Spain,all,347.54,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Sweden,all,240.34,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Belgium,all,323.9,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Bulgaria,all,261.07,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,France,all,355.46,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Germany,all,366.33,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Greece,all,208.71,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Lithuania,all,280.46,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Luxembourg,all,139.34,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Netherlands,all,364.51,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Norway,all,220.2,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Poland,all,227.27,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Portugal,all,337.84,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Spain,all,376.79,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2008,1,Sweden,all,256.87,all,FRESH FOOD,PRODUCE,BANANAS,profit,country
2007,1,Belgium,35-44,145.39,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Bulgaria,35-44,31.22,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,France,35-44,76.21,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Germany,35-44,114.14999999999999,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Greece,35-44,10.75,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Lithuania,35-44,87.87,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Luxembourg,35-44,9.23,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Netherlands,35-44,61.07,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Norway,35-44,35.39,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Poland,35-44,41.54,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Portugal,35-44,147.83,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Spain,35-44,160.17,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Sweden,35-44,68.9,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Belgium,35-44,126.63,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Bulgaria,35-44,66.0,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,France,35-44,97.24,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Germany,35-44,129.64000000000001,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Greece,35-44,15.459999999999999,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Lithuania,35-44,123.65,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Luxembourg,35-44,5.91,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Netherlands,35-44,73.64,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Norway,35-44,37.85,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Poland,35-44,43.65,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Portugal,35-44,117.95,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Spain,35-44,154.55,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Sweden,35-44,46.06,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Belgium,all,145.39,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Bulgaria,all,31.22,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,France,all,76.21,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Germany,all,114.14999999999999,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Greece,all,10.75,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Lithuania,all,87.87,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Luxembourg,all,9.23,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Netherlands,all,61.07,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Norway,all,35.39,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Poland,all,41.54,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Portugal,all,147.83,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Spain,all,160.17,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Sweden,all,68.9,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Belgium,all,126.63,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Bulgaria,all,66.0,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,France,all,97.24,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Germany,all,129.64000000000001,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Greece,all,15.459999999999999,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Lithuania,all,123.65,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Luxembourg,all,5.91,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Netherlands,all,73.64,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Norway,all,37.85,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Poland,all,43.65,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Portugal,all,117.95,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Spain,all,154.55,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2008,1,Sweden,all,46.06,all,FRESH FOOD,PRODUCE,CABBAGE,profit,country
2007,1,Belgium,35-44,193.8,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Bulgaria,35-44,74.41,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,France,35-44,129.8,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Germany,35-44,190.81,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Greece,35-44,14.07,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Lithuania,35-44,121.55,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Luxembourg,35-44,49.81,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Netherlands,35-44,86.17,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Norway,35-44,30.02,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Poland,35-44,102.17,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Portugal,35-44,151.34,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Spain,35-44,229.0,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Sweden,35-44,59.35,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Belgium,45-54,519.0,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Bulgaria,45-54,173.9,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,France,45-54,309.0,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Germany,45-54,418.65,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Greece,45-54,103.47,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Lithuania,45-54,233.14,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Luxembourg,45-54,62.75,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Netherlands,45-54,216.47,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Norway,45-54,111.68,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Poland,45-54,270.88,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Portugal,45-54,446.67,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Spain,45-54,391.81,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Sweden,45-54,269.06,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Belgium,35-44,256.76,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Bulgaria,35-44,183.77,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,France,35-44,145.67,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Germany,35-44,351.89,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Greece,35-44,36.86,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Lithuania,35-44,177.23,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Luxembourg,35-44,37.43,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Netherlands,35-44,149.13,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Norway,35-44,95.7,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Poland,35-44,133.09,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Portugal,35-44,220.19,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Spain,35-44,323.58,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Sweden,35-44,125.92,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Belgium,45-54,588.01,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Bulgaria,45-54,432.19,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,France,45-54,433.40999999999997,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Germany,45-54,600.98,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Greece,45-54,143.25,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Lithuania,45-54,387.42,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Luxembourg,45-54,83.54,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Netherlands,45-54,199.76,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Norway,45-54,166.3,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Poland,45-54,324.14,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Portugal,45-54,565.03,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Spain,45-54,577.68,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Sweden,45-54,362.66,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Belgium,all,712.8,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Bulgaria,all,248.31,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,France,all,438.8,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Germany,all,609.46,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Greece,all,117.53999999999999,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Lithuania,all,354.69,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Luxembourg,all,112.56,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Netherlands,all,302.64,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Norway,all,141.70000000000002,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Poland,all,373.05,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Portugal,all,598.01,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Spain,all,620.81,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Sweden,all,328.41,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Belgium,all,844.77,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Bulgaria,all,615.96,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,France,all,579.0799999999999,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Germany,all,952.87,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Greece,all,180.11,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Lithuania,all,564.65,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Luxembourg,all,120.97,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Netherlands,all,348.89,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Norway,all,262.0,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Poland,all,457.23,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Portugal,all,785.22,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Spain,all,901.26,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2008,1,Sweden,all,488.58000000000004,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,country
2007,1,Belgium,35-44,229.47,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Bulgaria,35-44,29.189999999999998,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,France,35-44,116.82000000000001,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Germany,35-44,203.84,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Greece,35-44,15.57,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Lithuania,35-44,159.01,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Luxembourg,35-44,50.69,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Netherlands,35-44,44.089999999999996,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Norway,35-44,39.45,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Poland,35-44,72.59,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Portugal,35-44,89.32000000000001,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Spain,35-44,181.89,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Sweden,35-44,96.65,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Belgium,35-44,219.31,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Bulgaria,35-44,100.08,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,France,35-44,158.77,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Germany,35-44,294.7,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Greece,35-44,23.09,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Lithuania,35-44,187.55,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Luxembourg,35-44,70.85,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Netherlands,35-44,104.45,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Norway,35-44,29.75,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Poland,35-44,75.97,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Portugal,35-44,146.91,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Spain,35-44,211.14,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Sweden,35-44,131.14,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Belgium,all,229.47,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Bulgaria,all,29.189999999999998,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,France,all,116.82000000000001,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Germany,all,203.84,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Greece,all,15.57,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Lithuania,all,159.01,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Luxembourg,all,50.69,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Netherlands,all,44.089999999999996,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Norway,all,39.45,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Poland,all,72.59,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Portugal,all,89.32000000000001,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Spain,all,181.89,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Sweden,all,96.65,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Belgium,all,219.31,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Bulgaria,all,100.08,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,France,all,158.77,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Germany,all,294.7,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Greece,all,23.09,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Lithuania,all,187.55,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Luxembourg,all,70.85,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Netherlands,all,104.45,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Norway,all,29.75,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Poland,all,75.97,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Portugal,all,146.91,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Spain,all,211.14,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2008,1,Sweden,all,131.14,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,country
2007,1,Belgium,35-44,710.52,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Bulgaria,35-44,188.78,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,France,35-44,341.83,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Germany,35-44,587.38,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Greece,35-44,122.51,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Lithuania,35-44,488.12,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Luxembourg,35-44,64.7,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Netherlands,35-44,310.25,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Norway,35-44,155.64,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Poland,35-44,226.75,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Portugal,35-44,462.23,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Spain,35-44,456.8,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Sweden,35-44,116.17,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Belgium,35-44,629.73,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Bulgaria,35-44,380.37,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,France,35-44,287.2,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Germany,35-44,437.34,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Greece,35-44,121.16,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Lithuania,35-44,402.63,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Luxembourg,35-44,100.53,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Netherlands,35-44,177.60999999999999,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Norway,35-44,220.24,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
