WEEK_NO,CLASS,SUB_CLASS,PRODUCT_DESC,YEAR,QUARTERS,DEPARTMENT,QUANTITY,DISCOUNT_YN,VAR_GRP
80,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,4.0,1,P
81,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,2.466666666666667,0,P
82,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,2.466666666666667,0,P
83,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,2.466666666666667,0,P
84,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,5.0,1,P
85,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,2.0,1,P
86,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,2.466666666666667,0,P
87,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,6.0,1,P
88,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,7.0,1,P
89,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,4.0,1,P
90,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,4.0,1,P
91,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,3,FRESH FOOD,4.0,1,P
92,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,4.0,1,P
93,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,4.0,1,P
94,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,4.0,1,P
95,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,4.0,1,P
96,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,2.466666666666667,0,P
97,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,4.0,1,P
98,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,7.0,1,P
99,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,2.466666666666667,0,P
100,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,4.0,1,P
101,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,6.0,1,P
102,PRODUCE,TOMATOES,TOMATOES GRAPE,2008,4,FRESH FOOD,9.0,1,P
1,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,1.373134328358209,0,P
2,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,1.373134328358209,0,P
3,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,10.0,1,P
4,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,1.373134328358209,0,P
5,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,8.0,1,P
6,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,44.0,1,P
7,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,1.373134328358209,0,P
8,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,10.0,1,P
9,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,61.0,1,P
10,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,1.373134328358209,0,P
11,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,1.373134328358209,0,P
12,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,1.373134328358209,0,P
13,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,1,FRESH FOOD,1.373134328358209,0,P
14,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,1.373134328358209,0,P
15,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,2.0,1,P
16,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,67.0,1,P
17,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,3.0,1,P
18,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,1.373134328358209,0,P
19,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,1.373134328358209,0,P
20,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,1.373134328358209,0,P
21,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,2.0,1,P
22,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,2.0,1,P
23,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,1.373134328358209,0,P
24,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,51.0,1,P
25,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,17.0,1,P
26,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,2,FRESH FOOD,41.0,1,P
27,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
28,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,32.0,1,P
29,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
30,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,48.0,1,P
31,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
32,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
33,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
34,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,60.0,1,P
35,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
36,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
37,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
38,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
39,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,3,FRESH FOOD,1.373134328358209,0,P
40,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
41,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
42,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
43,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
44,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
45,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
46,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
47,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
48,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
49,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
50,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
51,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
52,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2007,4,FRESH FOOD,1.373134328358209,0,P
53,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,1.373134328358209,0,P
54,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,1.373134328358209,0,P
55,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,69.0,1,P
56,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,1.373134328358209,0,P
57,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,2.0,1,P
58,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,74.0,1,P
59,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,22.0,1,P
60,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,85.0,1,P
61,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,1.373134328358209,0,P
62,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,9.0,1,P
63,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,4.0,1,P
64,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,90.0,1,P
65,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,1,FRESH FOOD,3.0,1,P
66,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,113.0,1,P
67,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,1.373134328358209,0,P
68,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,84.0,1,P
69,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,1.373134328358209,0,P
70,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,1.373134328358209,0,P
71,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,1.373134328358209,0,P
72,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,75.0,1,P
73,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,2.0,1,P
74,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,1.373134328358209,0,P
75,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,35.0,1,P
76,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,3.0,1,P
77,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,1.373134328358209,0,P
78,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,2,FRESH FOOD,61.0,1,P
79,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
80,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
81,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
82,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
83,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
84,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
85,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,3.0,1,P
86,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,2.0,1,P
87,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
88,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
89,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
90,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
91,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,3,FRESH FOOD,1.373134328358209,0,P
92,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
93,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
94,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
95,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
96,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
97,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
98,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,3.0,1,P
99,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
100,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
101,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
102,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,2008,4,FRESH FOOD,1.373134328358209,0,P
1,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,11.0,1,P
2,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,3.0,1,P
3,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,6.0,1,P
4,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,8.0,1,P
5,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,12.0,1,P
6,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,10.246913580246913,0,P
7,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,23.0,1,P
8,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,10.246913580246913,0,P
9,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,10.246913580246913,0,P
10,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,10.246913580246913,0,P
11,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,10.246913580246913,0,P
12,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,10.246913580246913,0,P
13,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,1,FRESH FOOD,10.246913580246913,0,P
14,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
15,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
16,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
17,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
18,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
19,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
20,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
21,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
22,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
23,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
24,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
25,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
26,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,2,FRESH FOOD,10.246913580246913,0,P
27,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
28,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
29,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
30,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
31,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,6.0,1,P
32,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
33,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
34,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
35,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
36,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
37,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
38,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,15.0,1,P
39,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,3,FRESH FOOD,10.246913580246913,0,P
40,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
41,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,14.0,1,P
42,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
43,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
44,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
45,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,15.0,1,P
46,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
47,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
48,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
49,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,16.0,1,P
50,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
51,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
52,PRODUCE,TROPICAL FRUIT,AVOCADO,2007,4,FRESH FOOD,10.246913580246913,0,P
53,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,21.0,1,P
54,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
55,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
56,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
57,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
58,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
59,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,21.0,1,P
60,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
61,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,4.0,1,P
62,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
63,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
64,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
65,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,1,FRESH FOOD,10.246913580246913,0,P
66,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,42.0,1,P
67,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,12.0,1,P
68,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
69,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
70,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
71,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
72,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
73,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
74,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
75,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
76,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
77,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
78,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,2,FRESH FOOD,10.246913580246913,0,P
79,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.0,1,P
80,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
81,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
82,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
83,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
84,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
85,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
86,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
87,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
88,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
89,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
90,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
91,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,3,FRESH FOOD,10.246913580246913,0,P
92,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,10.246913580246913,0,P
93,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,10.246913580246913,0,P
94,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,10.246913580246913,0,P
95,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,17.0,1,P
96,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,16.0,1,P
97,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,10.246913580246913,0,P
98,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,29.0,1,P
99,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,9.0,1,P
100,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,10.246913580246913,0,P
101,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,10.246913580246913,0,P
102,PRODUCE,TROPICAL FRUIT,AVOCADO,2008,4,FRESH FOOD,10.246913580246913,0,P
1,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,5.723404255319149,0,P
2,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,5.723404255319149,0,P
3,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,5.723404255319149,0,P
4,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,43.0,1,P
5,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,5.723404255319149,0,P
6,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,5.723404255319149,0,P
7,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,30.0,1,P
8,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,69.0,1,P
9,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,5.723404255319149,0,P
10,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,9.0,1,P
11,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,14.0,1,P
12,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,5.723404255319149,0,P
13,PRODUCE,TROPICAL FRUIT,BANANAS,2007,1,FRESH FOOD,61.0,1,P
14,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,4.0,1,P
15,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,5.723404255319149,0,P
16,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,5.0,1,P
17,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,5.723404255319149,0,P
18,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,5.723404255319149,0,P
