YEAR,CUSTOMER_AGE_GROUP,DEPARTMENT,CLASS,PRODUCT_DESC,TOTAL_VALUE,BRAND,VAR_CM,ORDER_BY,X_AXIS,VAR_SP,rank
2008,45-54,all,all,GRAPES WHITE,499.7,NATIONAL,month,1,Jan,sales,3.0
2008,45-54,all,all,GRAPES WHITE,495.39,NATIONAL,month,2,Feb,sales,3.0
2008,45-54,all,all,GRAPES WHITE,394.54,NATIONAL,month,3,Mar,sales,4.0
2008,45-54,all,all,GRAPES WHITE,360.0,NATIONAL,month,4,Apr,sales,5.0
2008,45-54,all,all,GRAPES WHITE,556.21,NATIONAL,month,5,May,sales,3.0
2008,45-54,all,all,GRAPES WHITE,379.16,NATIONAL,month,6,Jun,sales,4.0
2008,45-54,all,all,GRAPES WHITE,272.56,NATIONAL,month,7,Jul,sales,5.0
2008,45-54,all,all,GRAPES WHITE,472.85,NATIONAL,month,8,Aug,sales,4.0
2008,45-54,all,all,GRAPES WHITE,445.63,NATIONAL,month,9,Sep,sales,1.0
2008,45-54,all,all,GRAPES WHITE,442.16,NATIONAL,month,10,Oct,sales,3.0
2008,45-54,all,all,GRAPES WHITE,522.04,NATIONAL,month,11,Nov,sales,3.0
2008,45-54,all,all,GRAPES WHITE,209.19,NATIONAL,month,12,Dec,sales,2.0
2008,45-54,all,all,MAINSTREAM WHEAT/MULTIGRAIN BR,31.27,PRIVATE,month,8,Aug,sales,5.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,30.8,PRIVATE,month,1,Jan,sales,5.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,34.94,PRIVATE,month,3,Mar,sales,3.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,33.91,PRIVATE,month,4,Apr,sales,3.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,35.38,PRIVATE,month,5,May,sales,4.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,29.58,PRIVATE,month,6,Jun,sales,5.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,19.509999999999998,PRIVATE,month,7,Jul,sales,5.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,33.27,PRIVATE,month,9,Sep,sales,5.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,49.13,PRIVATE,month,10,Oct,sales,4.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,36.74,PRIVATE,month,11,Nov,sales,4.0
2008,45-54,all,all,MAINSTREAM WHITE BREAD,35.18,PRIVATE,month,12,Dec,sales,2.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),381.65999999999997,NATIONAL,month,1,Jan,sales,5.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),471.74,NATIONAL,month,2,Feb,sales,4.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),311.51,NATIONAL,month,3,Mar,sales,5.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),442.07,NATIONAL,month,4,Apr,sales,3.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),453.0,NATIONAL,month,5,May,sales,5.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),389.38,NATIONAL,month,6,Jun,sales,3.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),362.5,NATIONAL,month,7,Jul,sales,3.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),560.75,NATIONAL,month,8,Aug,sales,2.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),354.27,NATIONAL,month,9,Sep,sales,4.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),407.39,NATIONAL,month,10,Oct,sales,4.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),371.90999999999997,NATIONAL,month,11,Nov,sales,4.0
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),196.65,NATIONAL,month,12,Dec,sales,4.0
2008,45-54,all,all,PRIMAL,846.69,NATIONAL,month,1,Jan,sales,1.0
2008,45-54,all,all,PRIMAL,872.13,NATIONAL,month,2,Feb,sales,1.0
2008,45-54,all,all,PRIMAL,666.09,NATIONAL,month,3,Mar,sales,1.0
2008,45-54,all,all,PRIMAL,409.88,NATIONAL,month,4,Apr,sales,4.0
2008,45-54,all,all,PRIMAL,938.32,NATIONAL,month,5,May,sales,1.0
2008,45-54,all,all,PRIMAL,817.63,NATIONAL,month,6,Jun,sales,1.0
2008,45-54,all,all,PRIMAL,733.09,NATIONAL,month,7,Jul,sales,1.0
2008,45-54,all,all,PRIMAL,1395.76,NATIONAL,month,8,Aug,sales,1.0
2008,45-54,all,all,PRIMAL,433.37,NATIONAL,month,9,Sep,sales,2.0
2008,45-54,all,all,PRIMAL,912.6,NATIONAL,month,10,Oct,sales,1.0
2008,45-54,all,all,PRIMAL,1338.4,NATIONAL,month,11,Nov,sales,1.0
2008,45-54,all,all,PRIMAL,341.01,NATIONAL,month,12,Dec,sales,1.0
2008,45-54,all,all,SHREDDED CHEESE,52.42,PRIVATE,month,1,Jan,sales,2.0
2008,45-54,all,all,SHREDDED CHEESE,36.8,PRIVATE,month,2,Feb,sales,2.0
2008,45-54,all,all,SHREDDED CHEESE,62.09,PRIVATE,month,3,Mar,sales,2.0
2008,45-54,all,all,SHREDDED CHEESE,47.82,PRIVATE,month,4,Apr,sales,2.0
2008,45-54,all,all,SHREDDED CHEESE,61.39,PRIVATE,month,5,May,sales,3.0
2008,45-54,all,all,SHREDDED CHEESE,69.16,PRIVATE,month,6,Jun,sales,2.0
2008,45-54,all,all,SHREDDED CHEESE,41.55,PRIVATE,month,7,Jul,sales,3.0
2008,45-54,all,all,SHREDDED CHEESE,47.48,PRIVATE,month,8,Aug,sales,3.0
2008,45-54,all,all,SHREDDED CHEESE,60.42,PRIVATE,month,10,Oct,sales,2.0
2008,45-54,all,all,SHREDDED CHEESE,44.21,PRIVATE,month,11,Nov,sales,3.0
2008,45-54,all,all,SHREDDED CHEESE,28.44,PRIVATE,month,12,Dec,sales,3.0
2008,45-54,all,all,SOUR CREAMS,28.26,PRIVATE,month,2,Feb,sales,5.0
2008,45-54,all,all,SOUR CREAMS,25.24,PRIVATE,month,3,Mar,sales,4.0
2008,45-54,all,all,SOUR CREAMS,25.31,PRIVATE,month,4,Apr,sales,5.0
2008,45-54,all,all,SOUR CREAMS,27.36,PRIVATE,month,11,Nov,sales,5.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,405.57,NATIONAL,month,1,Jan,sales,4.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,509.38,NATIONAL,month,2,Feb,sales,2.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,425.79,NATIONAL,month,3,Mar,sales,2.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,442.89,NATIONAL,month,4,Apr,sales,2.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,471.52,NATIONAL,month,5,May,sales,4.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,317.39,NATIONAL,month,6,Jun,sales,5.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,417.96999999999997,NATIONAL,month,7,Jul,sales,2.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,548.03,NATIONAL,month,8,Aug,sales,3.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,412.64,NATIONAL,month,9,Sep,sales,3.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,391.74,NATIONAL,month,10,Oct,sales,5.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,367.67,NATIONAL,month,11,Nov,sales,5.0
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,190.32,NATIONAL,month,12,Dec,sales,5.0
2008,55-64,all,all,CARROTS MINI PEELED,11.66,PRIVATE,month,1,Jan,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,7.67,PRIVATE,month,2,Feb,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,13.16,PRIVATE,month,3,Mar,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,24.35,PRIVATE,month,4,Apr,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,10.36,PRIVATE,month,5,May,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,20.42,PRIVATE,month,6,Jun,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,11.66,PRIVATE,month,7,Jul,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,13.450000000000001,PRIVATE,month,8,Aug,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,21.9,PRIVATE,month,9,Sep,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,26.3,PRIVATE,month,10,Oct,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,15.15,PRIVATE,month,11,Nov,sales,1.0
2008,55-64,all,all,CARROTS MINI PEELED,8.97,PRIVATE,month,12,Dec,sales,1.0
2008,55-64,all,all,LEAN,694.03,NATIONAL,month,1,Jan,sales,1.0
2008,55-64,all,all,LEAN,749.16,NATIONAL,month,2,Feb,sales,1.0
2008,55-64,all,all,LEAN,846.63,NATIONAL,month,3,Mar,sales,1.0
2008,55-64,all,all,LEAN,805.84,NATIONAL,month,4,Apr,sales,1.0
2008,55-64,all,all,LEAN,871.88,NATIONAL,month,5,May,sales,1.0
2008,55-64,all,all,LEAN,1157.92,NATIONAL,month,6,Jun,sales,1.0
2008,55-64,all,all,LEAN,482.86,NATIONAL,month,7,Jul,sales,1.0
2008,55-64,all,all,LEAN,878.84,NATIONAL,month,8,Aug,sales,1.0
2008,55-64,all,all,LEAN,825.38,NATIONAL,month,9,Sep,sales,1.0
2008,55-64,all,all,LEAN,378.58,NATIONAL,month,10,Oct,sales,1.0
2008,55-64,all,all,LEAN,890.36,NATIONAL,month,11,Nov,sales,1.0
2008,55-64,all,all,LEAN,428.05,NATIONAL,month,12,Dec,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,21.77,PRIVATE,month,1,Jan,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,31.68,PRIVATE,month,2,Feb,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,24.13,PRIVATE,month,3,Mar,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,15.93,PRIVATE,month,4,Apr,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,20.59,PRIVATE,month,5,May,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,17.64,PRIVATE,month,6,Jun,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,17.58,PRIVATE,month,7,Jul,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,20.59,PRIVATE,month,8,Aug,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,21.18,PRIVATE,month,9,Sep,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,16.52,PRIVATE,month,10,Oct,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,34.19,PRIVATE,month,11,Nov,sales,1.0
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,16.87,PRIVATE,month,12,Dec,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,221.57,NATIONAL,month,1,Jan,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,247.41,NATIONAL,month,2,Feb,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,333.56,NATIONAL,month,3,Mar,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,327.25,NATIONAL,month,4,Apr,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,287.86,NATIONAL,month,5,May,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,259.03,NATIONAL,month,6,Jun,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,289.28,NATIONAL,month,7,Jul,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,344.37,NATIONAL,month,8,Aug,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,245.29,NATIONAL,month,9,Sep,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,304.92,NATIONAL,month,10,Oct,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,310.1,NATIONAL,month,11,Nov,sales,1.0
2008,65+,all,all,TOMATOES VINE RIPE BULK,128.34,NATIONAL,month,12,Dec,sales,1.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,36.33,NATIONAL,month,1,Jan,sales,1.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,64.63,NATIONAL,month,2,Feb,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,91.46000000000001,NATIONAL,month,3,Mar,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,128.16,NATIONAL,month,4,Apr,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,160.61,NATIONAL,month,5,May,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,107.71,NATIONAL,month,6,Jun,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,91.31,NATIONAL,month,7,Jul,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,141.36,NATIONAL,month,8,Aug,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,120.78,NATIONAL,month,9,Sep,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,126.67,NATIONAL,month,10,Oct,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,145.93,NATIONAL,month,11,Nov,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,129.24,NATIONAL,month,12,Dec,sales,3.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,34.02,NATIONAL,month,1,Jan,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,107.28999999999999,NATIONAL,month,2,Feb,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,121.86,NATIONAL,month,3,Mar,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,191.89,NATIONAL,month,4,Apr,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,185.88,NATIONAL,month,5,May,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,157.8,NATIONAL,month,6,Jun,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,202.44,NATIONAL,month,7,Jul,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,192.07,NATIONAL,month,8,Aug,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,186.34,NATIONAL,month,9,Sep,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,218.37,NATIONAL,month,10,Oct,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,148.89,NATIONAL,month,11,Nov,sales,2.0
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,168.61,NATIONAL,month,12,Dec,sales,2.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),32.85,NATIONAL,month,1,Jan,sales,3.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),212.88,NATIONAL,month,2,Feb,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),322.64,NATIONAL,month,3,Mar,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),318.34,NATIONAL,month,4,Apr,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),500.4,NATIONAL,month,5,May,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),307.91,NATIONAL,month,6,Jun,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),368.61,NATIONAL,month,7,Jul,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),501.26,NATIONAL,month,8,Aug,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),465.2,NATIONAL,month,9,Sep,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),449.21,NATIONAL,month,10,Oct,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),547.02,NATIONAL,month,11,Nov,sales,1.0
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),413.29,NATIONAL,month,12,Dec,sales,1.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,1.6500000000000001,NATIONAL,month,1,Jan,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,5.08,NATIONAL,month,2,Feb,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,10.18,NATIONAL,month,3,Mar,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,11.85,NATIONAL,month,4,Apr,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,10.61,NATIONAL,month,5,May,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,8.51,NATIONAL,month,6,Jun,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,52.34,NATIONAL,month,7,Jul,sales,1.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,14.69,NATIONAL,month,8,Aug,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,32.4,NATIONAL,month,9,Sep,sales,1.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,8.13,NATIONAL,month,10,Oct,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,35.98,NATIONAL,month,11,Nov,sales,2.0
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,15.08,NATIONAL,month,12,Dec,sales,2.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,9.120000000000001,NATIONAL,month,1,Jan,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,17.3,NATIONAL,month,2,Feb,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,44.449999999999996,NATIONAL,month,3,Mar,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,85.46,NATIONAL,month,4,Apr,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,55.06,NATIONAL,month,5,May,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,56.919999999999995,NATIONAL,month,6,Jun,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,28.53,NATIONAL,month,7,Jul,sales,2.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,31.32,NATIONAL,month,8,Aug,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,31.68,NATIONAL,month,9,Sep,sales,2.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,63.36,NATIONAL,month,10,Oct,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,78.9,NATIONAL,month,11,Nov,sales,1.0
2007,all,DRY FOOD,DRUG GM,CIGARETTES,43.7,NATIONAL,month,12,Dec,sales,1.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,1.5,NATIONAL,month,1,Jan,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,1.5,NATIONAL,month,2,Feb,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,4.5,NATIONAL,month,3,Mar,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,5.49,NATIONAL,month,4,Apr,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,7.47,NATIONAL,month,5,May,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,1.5,NATIONAL,month,6,Jun,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,1.5,NATIONAL,month,7,Jul,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,4.5,NATIONAL,month,8,Aug,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,4.5,NATIONAL,month,9,Sep,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,4.5,NATIONAL,month,10,Oct,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,4.5,NATIONAL,month,11,Nov,sales,3.0
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,1.5,NATIONAL,month,12,Dec,sales,3.0
2007,all,DRY FOOD,GROCERY,APPLE JUICE & CIDER (OVER 50%,71.62,PRIVATE,month,7,Jul,sales,2.0
2007,all,DRY FOOD,GROCERY,BUTTER,46.379999999999995,PRIVATE,month,7,Jul,sales,5.0
2007,all,DRY FOOD,GROCERY,BUTTER,47.27,PRIVATE,month,10,Oct,sales,5.0
2007,all,DRY FOOD,GROCERY,CATSUP,54.97,NATIONAL,month,11,Nov,sales,4.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,35.86,PRIVATE,month,1,Jan,sales,2.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,56.28,PRIVATE,month,2,Feb,sales,3.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,43.69,PRIVATE,month,3,Mar,sales,3.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,60.61,PRIVATE,month,4,Apr,sales,3.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,66.61,PRIVATE,month,5,May,sales,4.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,96.67,PRIVATE,month,6,Jun,sales,2.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,56.67,PRIVATE,month,7,Jul,sales,3.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,72.44,PRIVATE,month,8,Aug,sales,3.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,97.76,PRIVATE,month,9,Sep,sales,2.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,68.5,PRIVATE,month,10,Oct,sales,3.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,109.24,PRIVATE,month,11,Nov,sales,2.0
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,92.73,PRIVATE,month,12,Dec,sales,2.0
2007,all,DRY FOOD,GROCERY,CONDENSED SOUP,59.46,NATIONAL,month,5,May,sales,5.0
2007,all,DRY FOOD,GROCERY,CONDENSED SOUP,40.239999999999995,NATIONAL,month,6,Jun,sales,4.0
2007,all,DRY FOOD,GROCERY,CONDENSED SOUP,37.22,NATIONAL,month,7,Jul,sales,5.0
2007,all,DRY FOOD,GROCERY,CONDENSED SOUP,56.86,NATIONAL,month,8,Aug,sales,4.0
2007,all,DRY FOOD,GROCERY,CONDENSED SOUP,56.48,NATIONAL,month,9,Sep,sales,4.0
2007,all,DRY FOOD,GROCERY,CONDENSED SOUP,35.99,NATIONAL,month,10,Oct,sales,5.0
2007,all,DRY FOOD,GROCERY,CONDENSED SOUP,43.47,NATIONAL,month,12,Dec,sales,4.0
2007,all,DRY FOOD,GROCERY,COTTAGE CHEESE,49.38,PRIVATE,month,11,Nov,sales,5.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,55.769999999999996,NATIONAL,month,4,Apr,sales,4.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,47.68,NATIONAL,month,6,Jun,sales,3.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,49.6,NATIONAL,month,7,Jul,sales,4.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,55.699999999999996,NATIONAL,month,8,Aug,sales,5.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,200.91,NATIONAL,month,9,Sep,sales,1.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,57.78,NATIONAL,month,10,Oct,sales,4.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,40.75,PRIVATE,month,2,Feb,sales,5.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,44.55,PRIVATE,month,3,Mar,sales,2.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,71.15,PRIVATE,month,8,Aug,sales,4.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,78.41,PRIVATE,month,9,Sep,sales,4.0
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,78.19,PRIVATE,month,10,Oct,sales,2.0
2007,all,DRY FOOD,GROCERY,DAIRY CASE 100% PURE JUICE - O,47.21,PRIVATE,month,12,Dec,sales,4.0
2007,all,DRY FOOD,GROCERY,EGGS - LARGE,56.4,PRIVATE,month,2,Feb,sales,2.0
2007,all,DRY FOOD,GROCERY,EGGS - LARGE,57.47,PRIVATE,month,4,Apr,sales,4.0
2007,all,DRY FOOD,GROCERY,EGGS - LARGE,66.03,PRIVATE,month,5,May,sales,5.0
2007,all,DRY FOOD,GROCERY,EGGS - X-LARGE,23.78,PRIVATE,month,1,Jan,sales,3.0
2007,all,DRY FOOD,GROCERY,EGGS - X-LARGE,63.89,PRIVATE,month,9,Sep,sales,5.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,117.71,PRIVATE,month,1,Jan,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,227.35999999999999,PRIVATE,month,2,Feb,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,246.56,PRIVATE,month,3,Mar,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,257.28,PRIVATE,month,4,Apr,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,263.42,PRIVATE,month,5,May,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,294.74,PRIVATE,month,6,Jun,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,191.93,PRIVATE,month,7,Jul,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,327.03,PRIVATE,month,8,Aug,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,330.94,PRIVATE,month,9,Sep,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,287.99,PRIVATE,month,10,Oct,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,310.08,PRIVATE,month,11,Nov,sales,1.0
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,283.64,PRIVATE,month,12,Dec,sales,1.0
2007,all,DRY FOOD,GROCERY,HAMBURGER BUNS,44.53,PRIVATE,month,4,Apr,sales,5.0
2007,all,DRY FOOD,GROCERY,HOT DOG BUNS,73.92,PRIVATE,month,4,Apr,sales,2.0
2007,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,21.33,NATIONAL,month,1,Jan,sales,3.0
2007,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,90.92,NATIONAL,month,5,May,sales,3.0
